PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
61576782,2017,article,18,1,['Patrizia Riganti'],['Nottingham Trent University'],"[{'item': 97304665}, {'item': 45179533}, {'item': 13901464}, {'item': 98153149}, {'item': 82870319}, {'item': 44758366}, {'item': 25004884}, {'item': 5465506}, {'item': 58815185}, {'item': 16498637}, {'item': 16767548}, {'item': 69910009}, {'item': 82584106}, {'item': 74060503}, {'item': 31086764}, {'item': 23295089}]",Crowdsourcing,Information and Communications Technology,Citizen journalism,"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.75}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.5676806667730308
90472344,2017,book-chapter,12,3,"['Anastasia Stratigea', 'Akrivi Leka', 'Chrysses Nicolaides']","['National Technical University of Athens', 'National Technical University of Athens']","[{'item': 20343386}, {'item': 53957215}, {'item': 53848011}, {'item': 86887398}, {'item': 80074180}, {'item': 43388}, {'item': 10324900}, {'item': 7054296}, {'item': 48088088}, {'item': 74374135}, {'item': 6248244}, {'item': 56697035}, {'item': 11264012}, {'item': 22485081}, {'item': 57092532}, {'item': 1161101}, {'item': 55996453}, {'item': 61742760}, {'item': 79426048}, {'item': 27677618}, {'item': 22577692}]",Sustainability,Geography,Tourism,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.992316521869469
32667883,2017,article,12,2,"['Maryam Alfaraidy', 'Raffaello Furlan']",[],"[{'item': 4599301}, {'item': 12332992}, {'item': 12346490}, {'item': 66959718}, {'item': 15920346}, {'item': 93446592}, {'item': 86977403}, {'item': 64231933}, {'item': 42135344}, {'item': 62509232}, {'item': 48198999}, {'item': 20165628}, {'item': 79853125}, {'item': 30194567}, {'item': 93122271}, {'item': 67598812}, {'item': 7875876}, {'item': 16115755}, {'item': 7336877}, {'item': 97427887}, {'item': 5322817}, {'item': 14081935}, {'item': 22558689}, {'item': 16378751}, {'item': 99878720}, {'item': 33540728}, {'item': 29271735}, {'item': 51043389}, {'item': 46095881}, {'item': 12644121}]",Community development,Geography,Environmental planning,"[{'display_name': 'Life on land', 'id': 'https://metadata.un.org/sdg/15', 'score': 0.56}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.2491894090045028
34846408,2017,book-chapter,9,4,"['Varvara Nikulina', 'Henrikke Baumann', 'Dávid Simon', 'Frances Sprei']","['Blekinge Institute of Technology', 'Chalmers University of Technology', 'Chalmers University of Technology', 'Chalmers University of Technology', 'Chalmers University of Technology']","[{'item': 19141920}, {'item': 22804291}, {'item': 66254948}, {'item': 20893963}, {'item': 39854962}, {'item': 25458426}, {'item': 70066126}, {'item': 27717493}, {'item': 37581378}, {'item': 66342670}, {'item': 99121715}, {'item': 68747828}, {'item': 25052129}, {'item': 77472542}, {'item': 4332254}, {'item': 54669391}, {'item': 35812080}, {'item': 86296966}, {'item': 25859833}, {'item': 86460916}, {'item': 29674252}, {'item': 48314041}, {'item': 926402}, {'item': 90328308}, {'item': 34650008}, {'item': 2288492}, {'item': 60270953}, {'item': 90356556}, {'item': 5205095}, {'item': 92548287}, {'item': 18674864}, {'item': 93441501}, {'item': 53606102}, {'item': 42904018}, {'item': 90926565}, {'item': 57023385}, {'item': 35014677}, {'item': 34973161}, {'item': 64779276}]",Backcasting,Sustainability,Process (computing),"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.5}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.7086087495246796
72999693,2017,book-chapter,8,3,"['Márcia Faria Westphal', 'Maria Cristina Franceschini', 'Andréia Faraoni Freitas Setti']","['Universidade de São Paulo', 'Universidade de São Paulo', 'Universidade de São Paulo']","[{'item': 1425470}, {'item': 35511963}, {'item': 35369476}, {'item': 30081473}, {'item': 64870482}, {'item': 17307561}, {'item': 46807909}, {'item': 61887017}, {'item': 48032375}, {'item': 35238085}, {'item': 9209083}, {'item': 49616962}, {'item': 45400102}, {'item': 13098132}, {'item': 3667009}, {'item': 44687250}, {'item': 95629387}, {'item': 90926565}, {'item': 91788316}]",Political science,Economic growth,Millennium Development Goals,"[{'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17', 'score': 0.4}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.6745687032846884
55731481,2017,article,8,5,"['Vagner Figuerêdo de Santana', 'Vânia Paula de Almeida Néris', 'Kamila Rios da Hora Rodrigues', 'Renata Evangelista de Oliveira', 'Newton Antonio Galindo']","['IBM Research - Brazil', 'Universidade Federal de São Carlos', 'Universidade Federal de São Carlos', 'Universidade Federal de São Carlos', 'Universidade Federal de São Carlos']","[{'item': 83249786}, {'item': 26950995}, {'item': 75989088}, {'item': 79890704}, {'item': 91196306}, {'item': 90926565}]",Sustainability,Context (archaeology),Theme (computing),"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.48}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.9555025487467528
93461498,2017,book-chapter,1,4,"['Juana Figueroa Vélez', 'Valeria Ruiz Vargas', 'Lina M. Hoyos', 'Alicia Prowse']","['Manchester Metropolitan University', 'Manchester Metropolitan University']","[{'item': 36128331}, {'item': 93057841}, {'item': 93392186}, {'item': 503450}, {'item': 46703157}, {'item': 75603292}, {'item': 22920749}, {'item': 80246430}, {'item': 81025318}, {'item': 80295749}, {'item': 49583003}, {'item': 26900796}, {'item': 99405779}, {'item': 45994590}, {'item': 24390199}, {'item': 26879704}, {'item': 96361233}, {'item': 44867295}, {'item': 54913533}, {'item': 27496169}, {'item': 55318881}, {'item': 36214093}, {'item': 30853746}, {'item': 41679113}, {'item': 33589371}]",Education for sustainable development,Declaration,Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.6276734082815598
93719668,2017,article,1,1,['Evren Tok'],['Hamad bin Khalifa University'],"[{'item': 17529698}, {'item': 66698210}, {'item': 20695090}, {'item': 93425469}, {'item': 91119868}, {'item': 91326431}, {'item': 72356527}, {'item': 93355605}, {'item': 17882624}, {'item': 45508231}, {'item': 66357350}, {'item': 94634420}, {'item': 47860056}, {'item': 18373636}, {'item': 58009621}, {'item': 86635232}, {'item': 95068083}, {'item': 50672333}, {'item': 21377383}, {'item': 41499088}, {'item': 97352134}, {'item': 77489569}, {'item': 90836279}]",Embeddedness,Sustainability,Centrality,"[{'display_name': 'Sustainable cities and communities', 'score': 0.42, 'id': 'https://metadata.un.org/sdg/11'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 995, 'currency': 'USD', 'value_usd': 995, 'provenance': 'doaj'}",Missing,-1.8016961622608194
44931230,2017,article,1,4,"['DIOGO GALVÃO', 'Pedro Dinis Gaspar', 'Pedro Dinho da Silva', 'Luís C. Pires']","['University of Beira Interior', 'University of Beira Interior', 'University of Beira Interior', 'University of Beira Interior']","[{'item': 4379468}, {'item': 43080729}, {'item': 16248550}, {'item': 11932010}, {'item': 94001200}, {'item': 54321020}, {'item': 72429706}, {'item': 68899911}, {'item': 38301504}, {'item': 12204385}, {'item': 90205780}, {'item': 57789610}, {'item': 91919562}, {'item': 88881737}, {'item': 33978179}, {'item': 93367765}, {'item': 21471529}, {'item': 25648252}, {'item': 77836500}, {'item': 94354812}, {'item': 28614363}, {'item': 52523742}, {'item': 76591699}, {'item': 32171244}, {'item': 23822670}, {'item': 27114748}, {'item': 10878070}, {'item': 74350449}, {'item': 72895953}, {'item': 51097151}]",Sustainability,Food waste,Waste recycling,"[{'display_name': 'Zero hunger', 'score': 0.62, 'id': 'https://metadata.un.org/sdg/2'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.2491894090045028
90896372,2018,article,33,28,"['José Holguín‐Veras', 'Stacey Darville Hodge', 'Jeffrey Wojtowicz', 'Caesar Singh', 'Cara Wang', 'Miguel Jaller', 'Felipe Aros‐Vera', 'Kaan Özbay', 'Andrew Weeks', 'Michael Replogle', 'Charles Ukegbu', 'Jeff Ban', 'Matthew A. Brom', 'Shama Campbell', 'Ivan Sánchez-Díaz', 'Carlos A. González‐Calderón', 'Alain L. Kornhauser', 'Mark Simon', 'Susan McSherry', 'Asheque Rahman', 'Trilce Encarnación', 'Xia Yang', 'Diana G. Ramírez-Ríos', 'Lokesh Kalahasthi', 'Johanna Amaya', 'Michael A. Silas', 'Brandon R. Allen', 'Brenda Cruz']","['Rensselaer Polytechnic Institute', 'New York City Department of Transportation', 'Rensselaer Polytechnic Institute', 'United States Department of Transportation', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'New York University', 'New York City Department of Transportation', 'New York City Department of Transportation', 'New York City Department of Transportation', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Princeton University', 'New York City Department of Transportation', 'New York City Department of Transportation', 'New York City Department of Transportation', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute', 'Rensselaer Polytechnic Institute']","[{'item': 20109666}, {'item': 46711227}, {'item': 57952698}, {'item': 19392089}, {'item': 7432226}, {'item': 62740294}, {'item': 41979519}, {'item': 24494416}, {'item': 42378762}, {'item': 6027427}, {'item': 8920970}, {'item': 95345295}, {'item': 27525230}]",Truck,General partnership,Work (physics),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.462475384749793
46701388,2018,article,24,5,"['Andrea Boeri', 'Jacopo Gaspari', 'Valentina Gianfrate', 'Danila Longo', 'Saveria Olga Murielle Boulanger']","['University of Bologna', 'University of Bologna', 'University of Bologna', 'University of Bologna', 'University of Bologna']","[{'item': 3823579}, {'item': 77490124}, {'item': 17797031}, {'item': 8578046}, {'item': 98049579}, {'item': 1539673}, {'item': 67880936}, {'item': 51942354}, {'item': 64545853}, {'item': 52626792}]",Environmental planning,Computer science,Regional science,"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.47}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.037839529653355
13926840,2018,article,22,3,"['Alessandra Ricciardelli', 'Francesco Manfredi', 'Margaret Antonicelli']","['LUM Jean Monnet University', 'LUM Jean Monnet University', 'LUM Jean Monnet University']","[{'item': 76553746}, {'item': 24383920}, {'item': 50359936}, {'item': 23691023}, {'item': 48016989}, {'item': 40290427}, {'item': 73699257}, {'item': 89375142}, {'item': 57184418}, {'item': 89967054}, {'item': 54340641}, {'item': 72255347}, {'item': 50999312}, {'item': 98272312}, {'item': 38145205}, {'item': 47348999}, {'item': 50704942}, {'item': 42147472}, {'item': 91606992}, {'item': 27357404}, {'item': 9422304}, {'item': 61814879}, {'item': 72532360}, {'item': 10340188}, {'item': 90994044}, {'item': 21519579}, {'item': 30475982}, {'item': 18533196}, {'item': 3856309}, {'item': 17685874}, {'item': 46846463}, {'item': 45276809}, {'item': 56228347}, {'item': 30363928}, {'item': 68218664}, {'item': 85976939}, {'item': 7205589}, {'item': 65774887}, {'item': 34463738}, {'item': 5630341}, {'item': 64107013}, {'item': 36294023}, {'item': 47806549}, {'item': 18501174}, {'item': 66897147}, {'item': 47824734}, {'item': 67405434}, {'item': 64209708}, {'item': 25570027}, {'item': 80135098}, {'item': 11010487}, {'item': 53281689}, {'item': 58156810}, {'item': 22402241}, {'item': 42515418}, {'item': 45101197}, {'item': 60059141}, {'item': 36108398}, {'item': 7036425}, {'item': 88173136}, {'item': 19204113}, {'item': 27396407}, {'item': 42150211}, {'item': 91321460}, {'item': 31187082}, {'item': 30848347}, {'item': 67874921}, {'item': 82265511}, {'item': 38644806}, {'item': 61525042}, {'item': 50705999}, {'item': 10613154}, {'item': 54389673}, {'item': 74651590}, {'item': 28974478}, {'item': 87518819}, {'item': 19871868}, {'item': 49783895}]",Resilience (materials science),Natural disaster,Psychological resilience,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.2553221593815742
10657730,2018,article,17,1,['Maria-Lluïsa Marsal-Llacuna'],[],"[{'item': 51413155}, {'item': 63806105}, {'item': 83900020}, {'item': 5984864}, {'item': 89917670}, {'item': 48366258}, {'item': 16272488}, {'item': 91716137}, {'item': 48429478}, {'item': 30032557}, {'item': 93258212}, {'item': 13118034}, {'item': 23878699}, {'item': 62966443}, {'item': 59456056}, {'item': 25704349}, {'item': 61208763}, {'item': 91545497}, {'item': 72121629}, {'item': 84464367}, {'item': 48230175}, {'item': 33483972}, {'item': 50490397}, {'item': 41945081}, {'item': 11243023}, {'item': 7422338}, {'item': 5342927}, {'item': 47750127}, {'item': 81450202}, {'item': 68435104}, {'item': 50456042}, {'item': 23611275}, {'item': 21927597}, {'item': 44273834}, {'item': 79570028}]",Leverage (statistics),Safeguarding,Smart city,"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.52}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.3795676350934707
97621604,2018,article,14,2,"['Chien‐Sing Lee', 'K. Daniel Wong']",['Sunway University'],"[{'item': 64180957}, {'item': 39046271}, {'item': 90684125}, {'item': 71373484}, {'item': 21807291}, {'item': 75460850}, {'item': 27190322}, {'item': 53989168}, {'item': 36607805}, {'item': 43501563}, {'item': 31807010}, {'item': 90931457}, {'item': 95285009}, {'item': 25029015}, {'item': 89285791}, {'item': 23729180}, {'item': 49691604}, {'item': 33067412}, {'item': 39718063}, {'item': 39304134}, {'item': 17593240}, {'item': 7774291}, {'item': 67821779}, {'item': 49035858}, {'item': 72816105}, {'item': 57237748}, {'item': 74989659}, {'item': 53643143}, {'item': 26309446}, {'item': 74700597}, {'item': 45596310}]",Blueprint,Thriving,Inclusion (mineral),"[{'display_name': 'Reduced inequalities', 'id': 'https://metadata.un.org/sdg/10', 'score': 0.57}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.6298939210014827
74496105,2018,book-chapter,8,3,"['Anastasia Stratigea', 'Akrivi Leka', 'Μαρία Παναγιωτοπούλου']","['National Technical University of Athens', 'National Technical University of Athens', 'National Technical University of Athens']","[{'item': 53248259}, {'item': 23888154}, {'item': 28340989}, {'item': 22832084}, {'item': 81801134}, {'item': 156364}, {'item': 34586421}, {'item': 53848011}, {'item': 4776687}, {'item': 83419590}, {'item': 28560310}, {'item': 55996453}]",Sustainability,Scope (computer science),Process (computing),"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.51}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.943350958169107
93317898,2018,book-chapter,0,1,['Pablo A. Egaña del Sol'],"['Asia School of Business', 'Massachusetts Institute of Technology']","[{'item': 87676326}, {'item': 96688200}, {'item': 91158696}, {'item': 81356208}, {'item': 4683409}, {'item': 82257325}, {'item': 27357404}, {'item': 59582450}, {'item': 45593492}, {'item': 73375706}, {'item': 16224479}, {'item': 74236854}, {'item': 7712584}, {'item': 18335621}, {'item': 50766515}, {'item': 68524194}, {'item': 64054869}, {'item': 63160503}, {'item': 3678723}, {'item': 35912811}, {'item': 11830548}, {'item': 90926565}, {'item': 89509217}]",Environmental planning,Sustainable development,Economic geography,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.250203777609162
80059388,2018,book-chapter,0,3,"['Anastasia Stratigea', 'Akrivi Leka', 'Μαρία Παναγιωτοπούλου']","['National Technical University of Athens', 'National Technical University of Athens', 'National Technical University of Athens']","[{'item': 53248259}, {'item': 23888154}, {'item': 28340989}, {'item': 22832084}, {'item': 81801134}, {'item': 156364}, {'item': 34586421}, {'item': 53848011}, {'item': 4776687}, {'item': 83419590}, {'item': 28560310}, {'item': 55996453}]",Sustainability,Scope (computer science),Process (computing),"[{'display_name': 'Sustainable cities and communities', 'score': 0.51, 'id': 'https://metadata.un.org/sdg/11'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.943350958169107
92704113,2018,article,0,1,['Nguyen Hoang My Lan'],[],"[{'item': 22428274}, {'item': 80265401}, {'item': 23037755}, {'item': 77701088}, {'item': 95111487}, {'item': 83027737}, {'item': 12758945}]",Rainwater harvesting,Ho chi minh,Statistical software,"[{'display_name': 'Sustainable cities and communities', 'score': 0.75, 'id': 'https://metadata.un.org/sdg/11'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.848769745869683
13885333,2019,article,143,3,"['Janaína Macke', 'Jo�ão Alberto Rubim Sarate', 'Suane de Atayde Moschen']","['Faculdade Meridional', 'Universidade de Caxias do Sul', 'National Nuclear Energy Commission', 'Universidade de Caxias do Sul']","[{'item': 70967829}, {'item': 86761527}, {'item': 98359768}, {'item': 20783656}, {'item': 33812992}, {'item': 2738175}, {'item': 5607802}, {'item': 77574290}, {'item': 59522192}, {'item': 27374766}, {'item': 4681910}, {'item': 53672665}, {'item': 28340989}, {'item': 7435135}, {'item': 26855909}, {'item': 24051088}, {'item': 92281390}, {'item': 8355716}, {'item': 60134210}, {'item': 20901139}, {'item': 23000286}, {'item': 41876289}, {'item': 51342340}, {'item': 29597049}, {'item': 63843979}, {'item': 32818682}, {'item': 53848011}, {'item': 69020731}, {'item': 85070287}, {'item': 33681457}, {'item': 69904455}, {'item': 83616775}, {'item': 20910272}, {'item': 93326057}, {'item': 62509232}, {'item': 20165628}, {'item': 70884811}, {'item': 64950698}, {'item': 82172105}, {'item': 29157552}, {'item': 57802936}, {'item': 82493054}, {'item': 12115442}, {'item': 78683291}, {'item': 74053607}, {'item': 24303037}, {'item': 45523169}, {'item': 51705240}, {'item': 18723997}, {'item': 42750531}, {'item': 33523734}, {'item': 72631682}, {'item': 83846240}, {'item': 68079393}, {'item': 39037327}, {'item': 57968441}, {'item': 81527596}, {'item': 25478510}, {'item': 94631348}, {'item': 46077014}, {'item': 63593854}, {'item': 20502010}, {'item': 77626117}]",Environmental planning,Business,Sense (electronics),"[{'display_name': 'Sustainable cities and communities', 'id': 'https://metadata.un.org/sdg/11', 'score': 0.47}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.977730849385981
