PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
93521659,2019,article,42,3,"['Mark M. Akrofi', 'Sarpong Hammond Antwi', 'Jabulani R. Gumbo']","['University of Abou Bekr Belkaïd', 'University of Abou Bekr Belkaïd', 'University of Limpopo', 'University of Venda']","[{'item': 47309119}, {'item': 83948221}, {'item': 64221105}, {'item': 53919701}, {'item': 57660890}, {'item': 46733363}, {'item': 62671317}, {'item': 65681173}, {'item': 9580774}, {'item': 28200517}, {'item': 86651089}, {'item': 76830691}, {'item': 11733122}, {'item': 40137109}, {'item': 72074626}, {'item': 89090423}, {'item': 88394844}, {'item': 56604532}, {'item': 16432878}, {'item': 57078247}, {'item': 16203289}, {'item': 17793596}, {'item': 63652856}, {'item': 31864788}, {'item': 62574923}, {'item': 23065343}, {'item': 97348900}, {'item': 79054597}, {'item': 94522510}, {'item': 60575421}, {'item': 40990983}, {'item': 33991022}, {'item': 8247740}, {'item': 56185394}, {'item': 90211307}, {'item': 147496}, {'item': 55378399}, {'item': 25207358}]",Snowball sampling,Climate change,Multistage sampling,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.42}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1500, 'currency': 'CHF', 'value_usd': 1624, 'provenance': 'doaj'}",Missing,-2.6412019286948154
17699248,2019,article,40,16,"['Gabriela Marques Di Giulio', 'Roger Rodrigues Torres', 'David M. Lapola', 'Ana Maria Bedran-Martins', 'Maria da Penha Vasconcellos', 'Diego Rafael Galvão Cesar Braga', 'Marcos Paulo Fuck', 'Yohanna Juk', 'Veruska Nogueira', 'Ana Carolina Penna', 'Tiago da Silva Jacaúna', 'Marcelo Fetz', 'Zoraide Souza Pessoa', 'Rylanneive Pontes', 'Marize Schons', 'Adriano Premebida']","['Universidade de São Paulo', 'Universidade Federal de Itajubá', 'Universidade Estadual de Campinas (UNICAMP)', 'Universidade de São Paulo', 'Universidade de São Paulo', 'Universidade Estadual de Campinas (UNICAMP)', 'Universidade Federal do Paraná', 'Universidade Federal do Paraná', 'Universidade Federal de Itajubá', 'Universidade Federal de Itajubá', 'Universidade Federal do Amazonas', 'Universidade Federal do Espírito Santo', 'Universidade Federal do Rio Grande do Norte', 'Universidade Federal do Rio Grande do Norte', 'Universidade Federal do Rio Grande do Sul', 'Universidade Federal do Rio Grande do Sul']","[{'item': 47347028}, {'item': 29728158}, {'item': 34703843}, {'item': 20193388}, {'item': 86385716}, {'item': 40568598}, {'item': 90949156}, {'item': 89098940}, {'item': 21264605}, {'item': 66038215}, {'item': 42749622}, {'item': 24341368}, {'item': 14926204}, {'item': 36748883}, {'item': 39192936}, {'item': 27748044}, {'item': 29324116}, {'item': 24216761}, {'item': 64430016}, {'item': 52567640}, {'item': 15647468}, {'item': 68238366}, {'item': 18985257}, {'item': 49195551}, {'item': 87871826}, {'item': 55459984}, {'item': 85813866}, {'item': 58646311}, {'item': 41112896}, {'item': 28863061}, {'item': 5879121}, {'item': 98954695}, {'item': 28308707}, {'item': 75565136}, {'item': 6089668}, {'item': 80245306}, {'item': 6043695}, {'item': 18949724}, {'item': 39813782}, {'item': 82511060}, {'item': 70229369}, {'item': 3071159}, {'item': 13680208}, {'item': 81691280}, {'item': 17368578}, {'item': 72985226}]",Adaptation (eye),Local government,Bridging (networking),"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.6}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.381108330727417
98554333,2019,article,39,3,"['Seol A Kwon', 'Seoyong Kim', 'Jae Eun Lee']","['Chungbuk National University', 'Ajou University', 'Chungbuk National University']","[{'item': 45780052}, {'item': 72801839}, {'item': 46253947}, {'item': 86710365}, {'item': 89493705}, {'item': 88009718}, {'item': 7172941}, {'item': 65639978}, {'item': 64915849}, {'item': 30301042}, {'item': 97943072}, {'item': 89502980}, {'item': 98874921}, {'item': 13688424}, {'item': 51119914}, {'item': 52514383}, {'item': 69752612}, {'item': 77664290}, {'item': 36729029}, {'item': 79806385}, {'item': 97420055}, {'item': 17259098}, {'item': 75225909}, {'item': 23930030}, {'item': 26936105}, {'item': 55850629}, {'item': 31550463}, {'item': 99332772}, {'item': 60374499}, {'item': 94083999}, {'item': 59982981}, {'item': 1200782}, {'item': 67117963}, {'item': 7894961}, {'item': 74504406}, {'item': 20284531}, {'item': 63149125}, {'item': 52928707}, {'item': 88394844}, {'item': 42274185}, {'item': 78294343}, {'item': 2154683}, {'item': 83156601}, {'item': 11927664}, {'item': 14686636}, {'item': 12664983}, {'item': 99217840}, {'item': 10352662}, {'item': 61692484}, {'item': 76760208}, {'item': 48138814}, {'item': 4191504}, {'item': 57078247}, {'item': 75541985}, {'item': 57781804}, {'item': 28186428}, {'item': 21337536}, {'item': 37272105}, {'item': 66260955}, {'item': 73860988}, {'item': 84139031}, {'item': 58364669}, {'item': 56151919}, {'item': 9302646}, {'item': 78048540}, {'item': 52960746}, {'item': 99218433}, {'item': 9703204}, {'item': 62574923}, {'item': 98425279}, {'item': 45374773}, {'item': 52886747}, {'item': 58178158}, {'item': 97630470}, {'item': 10980657}, {'item': 50739290}, {'item': 20531311}, {'item': 5257880}, {'item': 17306203}, {'item': 46348273}, {'item': 22268205}, {'item': 92413223}, {'item': 18067442}, {'item': 83908914}, {'item': 70951385}, {'item': 83682639}, {'item': 36903684}, {'item': 21330238}, {'item': 48433951}, {'item': 90063948}, {'item': 76165296}, {'item': 21519629}, {'item': 24050834}, {'item': 63735831}, {'item': 99794011}, {'item': 93954034}, {'item': 70516562}, {'item': 35582102}, {'item': 9730406}, {'item': 23902520}, {'item': 35617263}, {'item': 98376462}, {'item': 31313462}, {'item': 74074543}, {'item': 92078815}, {'item': 88743170}, {'item': 72354343}, {'item': 89580038}, {'item': 87721700}, {'item': 90926565}, {'item': 87278245}, {'item': 20987024}, {'item': 3293253}]",Religiosity,Environmentalism,Optimism,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.69}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-1.4618574917449871
42226854,2019,article,38,2,"['Juergen Weichselgartner', 'Berit Arheimer']","['Swedish Meteorological and Hydrological Institute', 'Swedish Meteorological and Hydrological Institute']","[{'item': 25720772}, {'item': 55907313}, {'item': 4921714}, {'item': 61126868}, {'item': 61437092}, {'item': 30242747}, {'item': 84229060}, {'item': 31875512}, {'item': 29872104}, {'item': 64095108}, {'item': 33815200}, {'item': 19379772}, {'item': 62138460}, {'item': 50009515}, {'item': 90372304}, {'item': 7240735}, {'item': 6200639}, {'item': 24341368}, {'item': 74821525}, {'item': 5910574}, {'item': 70444013}, {'item': 948081}, {'item': 33220790}, {'item': 30937151}, {'item': 44702077}, {'item': 26105281}, {'item': 71583065}, {'item': 76879765}, {'item': 7507360}, {'item': 76934098}, {'item': 25921060}, {'item': 3823815}, {'item': 81240795}, {'item': 56692129}, {'item': 83487505}, {'item': 81879610}, {'item': 72628594}, {'item': 29659657}, {'item': 75385667}, {'item': 88191150}, {'item': 4302422}, {'item': 97770188}, {'item': 86521733}, {'item': 59510643}, {'item': 32092210}, {'item': 97542981}, {'item': 43967282}, {'item': 93345611}, {'item': 28999766}, {'item': 16184080}, {'item': 89842140}, {'item': 16842228}, {'item': 92148459}, {'item': 81355845}, {'item': 64603696}, {'item': 93069528}, {'item': 82641313}, {'item': 67442145}, {'item': 59926879}, {'item': 48488712}, {'item': 94533527}, {'item': 95205656}, {'item': 66888985}, {'item': 45275889}, {'item': 61355760}, {'item': 61989364}, {'item': 51700959}, {'item': 88753590}, {'item': 64900289}, {'item': 5964222}, {'item': 17005743}, {'item': 26209496}, {'item': 98405473}, {'item': 93180445}, {'item': 93470314}, {'item': 39259881}, {'item': 33699205}, {'item': 16396386}, {'item': 18642567}, {'item': 23545295}, {'item': 35754267}, {'item': 82976548}, {'item': 86535194}, {'item': 88543950}, {'item': 99229819}, {'item': 2885855}, {'item': 85900152}, {'item': 92644771}, {'item': 59855411}]",Operationalization,Ecosystem services,Conceptualization,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.74}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.297478226182208
94140149,2019,article,38,7,"['Chad B. Wilsey', 'Lotem Taylor', 'Brooke L. Bateman', 'Caitlin M. Jensen', 'Nicole L. Michel', 'Arvind O. Panjabi', 'Gary Langham']","['National Audubon Society', 'National Audubon Society', 'National Audubon Society', 'National Audubon Society', 'National Audubon Society', 'The Nature Conservancy', 'National Audubon Society']","[{'item': 78456336}, {'item': 68122264}, {'item': 18455770}, {'item': 51959635}, {'item': 99727767}, {'item': 7423718}, {'item': 20120559}, {'item': 38144947}, {'item': 67722586}, {'item': 63655541}, {'item': 92941803}, {'item': 34218941}, {'item': 70110676}, {'item': 98437661}, {'item': 93856324}, {'item': 51912814}, {'item': 67883992}, {'item': 62998006}, {'item': 56534155}, {'item': 31022281}, {'item': 62411578}, {'item': 13613383}, {'item': 23100839}, {'item': 56391242}, {'item': 79239562}, {'item': 21089709}, {'item': 67244080}, {'item': 35622717}, {'item': 36247297}, {'item': 45697615}, {'item': 28870716}, {'item': 81580684}, {'item': 24521937}, {'item': 23299417}, {'item': 59693469}, {'item': 48216562}, {'item': 16778992}, {'item': 35476651}, {'item': 74648716}, {'item': 7898578}, {'item': 67489063}, {'item': 30147994}, {'item': 54259331}, {'item': 97331366}, {'item': 27448933}, {'item': 71293413}, {'item': 15659730}, {'item': 76764384}, {'item': 73073431}, {'item': 25982991}, {'item': 62869486}, {'item': 35773895}]",Grassland,Climate change,Vulnerability (computing),"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.82}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1850, 'currency': 'USD', 'value_usd': 1850, 'provenance': 'doaj'}",Missing,-2.7991867852776955
11286178,2019,article,37,4,"['Or Aleksandrowicz', 'Shachar Zur', 'Yonatan Lebendiger', 'Yoav Lerman']","['Technion – Israel Institute of Technology', 'Technion – Israel Institute of Technology']","[{'item': 53918459}, {'item': 95754388}, {'item': 90838992}, {'item': 23551334}, {'item': 12141156}, {'item': 80247700}, {'item': 34831088}, {'item': 30552613}, {'item': 89824261}, {'item': 46939622}, {'item': 77772432}, {'item': 41872620}, {'item': 75812556}, {'item': 4593878}, {'item': 40267020}, {'item': 47086705}, {'item': 84525608}, {'item': 25209977}, {'item': 93845530}, {'item': 15406156}, {'item': 36767967}, {'item': 75928772}, {'item': 37236020}, {'item': 83632080}, {'item': 67121424}, {'item': 78507375}, {'item': 10078797}, {'item': 12574594}, {'item': 31838067}, {'item': 21529142}, {'item': 54297775}, {'item': 76424596}, {'item': 97974386}, {'item': 16631010}, {'item': 59773574}, {'item': 40143003}, {'item': 18673248}, {'item': 93088743}, {'item': 54315037}, {'item': 32236336}, {'item': 40556454}, {'item': 97015803}, {'item': 78948712}, {'item': 5057917}, {'item': 23995176}, {'item': 29014967}, {'item': 90083828}, {'item': 68546246}, {'item': 12549407}, {'item': 36494784}, {'item': 12492958}, {'item': 96344139}, {'item': 90926565}, {'item': 75200226}]",Geography,Occupancy,Pedestrian,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.652506919809667
419370,2019,article,37,3,"['Sam Crawley', 'Hilde Coffé', 'Ralph Chapman']","['Victoria University of Wellington', 'University of Bath', 'Victoria University of Wellington']","[{'item': 17377150}, {'item': 71684738}, {'item': 67294359}, {'item': 24288223}, {'item': 91653984}, {'item': 64181271}, {'item': 7216238}, {'item': 78254845}, {'item': 1341260}, {'item': 80462500}, {'item': 33973767}, {'item': 11331607}, {'item': 36729029}, {'item': 85470070}, {'item': 47212569}, {'item': 31258427}, {'item': 72171839}, {'item': 5360811}, {'item': 1200782}, {'item': 1145489}, {'item': 49453062}, {'item': 77906213}, {'item': 75169428}, {'item': 98731829}, {'item': 56992195}, {'item': 30571415}, {'item': 6198875}, {'item': 17793596}, {'item': 99873470}, {'item': 99227904}, {'item': 58893359}, {'item': 69829893}, {'item': 52886747}, {'item': 29197152}, {'item': 97064568}, {'item': 42587964}, {'item': 64202774}, {'item': 88274093}, {'item': 89703552}, {'item': 57112090}, {'item': 88460677}, {'item': 39644562}, {'item': 8608452}, {'item': 38150637}, {'item': 46345948}, {'item': 91472797}, {'item': 36378265}, {'item': 18414920}, {'item': 95415694}, {'item': 3640892}, {'item': 3764420}, {'item': 66651459}, {'item': 63705979}, {'item': 31313462}, {'item': 21842281}, {'item': 12857713}, {'item': 29418182}, {'item': 70756974}, {'item': 38068761}]",Salience (neuroscience),Public opinion,Climate change,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.85}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.222510476427826
67331280,2019,article,36,4,"['Débora Sotto', 'Arlindo Philippi', 'Tan Yiğitcanlar', 'Md. Kamruzzaman']","['Universidade de São Paulo', 'Universidade de São Paulo', 'Queensland University of Technology', 'Monash University']","[{'item': 55324452}, {'item': 12483211}, {'item': 63772769}, {'item': 39389479}, {'item': 98911234}, {'item': 85692799}, {'item': 57663409}, {'item': 76184297}, {'item': 8142841}, {'item': 77695583}, {'item': 55645429}, {'item': 79047658}, {'item': 14926204}, {'item': 24672522}, {'item': 980306}, {'item': 25022608}, {'item': 81580684}, {'item': 39770194}, {'item': 54378894}, {'item': 69416293}, {'item': 50544365}, {'item': 26236211}, {'item': 63687922}, {'item': 25552228}, {'item': 13775924}, {'item': 94300025}, {'item': 6089668}, {'item': 87082159}, {'item': 54757689}, {'item': 32806634}, {'item': 26589176}, {'item': 41767041}, {'item': 47258701}, {'item': 7212893}, {'item': 12948781}, {'item': 73676485}, {'item': 43351021}, {'item': 16601841}, {'item': 3071159}, {'item': 32141023}, {'item': 19352795}, {'item': 1247077}, {'item': 39037327}, {'item': 66944758}, {'item': 30078364}, {'item': 22764547}, {'item': 6048898}, {'item': 56788541}, {'item': 30289318}, {'item': 43447320}, {'item': 94463002}]",Greenhouse gas,Urban climate,Climate change,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.62}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-2.804804777581919
61370928,2019,article,36,3,"['Pietro Croce', 'Paolo Formichi', 'Filippo Landi']","['University of Pisa', 'University of Pisa', 'University of Pisa']","[{'item': 70096111}, {'item': 65485168}, {'item': 68118924}, {'item': 83328949}, {'item': 25584273}, {'item': 74425325}, {'item': 86760448}, {'item': 51882060}, {'item': 96747260}, {'item': 4614787}, {'item': 86245724}, {'item': 61322664}, {'item': 62250687}, {'item': 71473945}, {'item': 43077495}, {'item': 89892026}, {'item': 93526905}, {'item': 73104828}, {'item': 7618450}, {'item': 77422600}, {'item': 42836125}, {'item': 11500202}, {'item': 52025728}, {'item': 97641088}, {'item': 83820194}, {'item': 56157319}, {'item': 68171650}, {'item': 36812264}, {'item': 64882302}, {'item': 89702475}, {'item': 77401650}, {'item': 73991969}, {'item': 17631715}, {'item': 11282502}, {'item': 84552514}, {'item': 67220435}, {'item': 82301716}, {'item': 81055132}, {'item': 54433466}, {'item': 15769292}]",Climate change,Environmental science,Climatology,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.86}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2300, 'currency': 'CHF', 'value_usd': 2490, 'provenance': 'doaj'}",Missing,-4.750996656460197
60216734,2019,article,35,2,"['Elizabeth M. Walsh', 'Eugene C. Cordero']","['San Jose State University', 'San Jose State University']","[{'item': 19001956}, {'item': 78894722}, {'item': 23650321}, {'item': 30265931}, {'item': 88258338}, {'item': 21295921}, {'item': 44964959}, {'item': 85662784}, {'item': 71951150}, {'item': 57280062}, {'item': 57675187}, {'item': 56606114}, {'item': 18822732}, {'item': 34258733}, {'item': 78816835}, {'item': 53391763}, {'item': 81053560}, {'item': 14012307}, {'item': 64637455}, {'item': 98887796}, {'item': 3560608}, {'item': 90594310}, {'item': 72200344}, {'item': 44567977}, {'item': 77944941}, {'item': 39877881}, {'item': 41853456}, {'item': 96359609}, {'item': 17839407}, {'item': 42032551}, {'item': 89599699}, {'item': 40707569}, {'item': 99512201}, {'item': 50230580}, {'item': 69415485}, {'item': 11183198}, {'item': 85678288}, {'item': 10508889}, {'item': 30325057}, {'item': 16802837}, {'item': 15647468}, {'item': 88057426}, {'item': 65475346}, {'item': 29117676}, {'item': 26800902}, {'item': 97297489}, {'item': 65065769}, {'item': 43169198}, {'item': 93241791}, {'item': 16580621}, {'item': 10841414}, {'item': 91868199}, {'item': 44070732}, {'item': 94467738}, {'item': 20501866}, {'item': 33114058}, {'item': 38288448}, {'item': 65909942}, {'item': 24247596}, {'item': 96375617}, {'item': 77641162}, {'item': 53203969}, {'item': 78233530}]",Filmmaking,Curriculum,Agency (philosophy),"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.86}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.4538173383811968
4671978,2019,editorial,34,1,['Madelon Lubin Finkel'],"['Weill Cornell Medicine', 'Cornell University']","[{'item': 10482413}, {'item': 64638529}, {'item': 30645477}, {'item': 90480549}, {'item': 20982996}, {'item': 25322196}]",Call to action,Curriculum,Medical education,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.87}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.114311995488039
35982253,2019,article,33,3,"['Janet K. Swim', 'Nathaniel Geiger', 'Michael L. Lengieza']","['Pennsylvania State University', 'Indiana University Bloomington', 'Pennsylvania State University']","[{'item': 46235159}, {'item': 35177536}, {'item': 14356019}, {'item': 35460775}, {'item': 98478637}, {'item': 6262365}, {'item': 21175804}, {'item': 11535367}, {'item': 50492380}, {'item': 90354866}, {'item': 58841855}, {'item': 37221813}, {'item': 14996359}, {'item': 58984353}, {'item': 31258427}, {'item': 94193530}, {'item': 71269416}, {'item': 52607672}, {'item': 35196448}, {'item': 90987595}, {'item': 43462389}, {'item': 38637341}, {'item': 68263633}, {'item': 77249167}, {'item': 94163871}, {'item': 26704963}, {'item': 61187182}, {'item': 96797902}, {'item': 54997812}, {'item': 69063819}, {'item': 74811629}, {'item': 21026224}, {'item': 60227911}, {'item': 77361829}, {'item': 58394099}, {'item': 27652783}, {'item': 57576874}, {'item': 19726141}, {'item': 85336350}, {'item': 68212049}, {'item': 82024327}, {'item': 767942}, {'item': 1240455}]",Bystander effect,Collective action,Action (physics),"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.77}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 950, 'currency': 'USD', 'value_usd': 950, 'provenance': 'doaj'}",Missing,-3.829590823919272
32121231,2019,article,31,2,"['Bruno Petriccione', 'Alessandro Bricca']",['Roma Tre University'],"[{'item': 29854608}, {'item': 28413547}, {'item': 86894818}, {'item': 38200521}, {'item': 17424585}, {'item': 69691906}, {'item': 96719909}, {'item': 43515995}, {'item': 5309226}, {'item': 60601751}, {'item': 59198301}, {'item': 96008029}, {'item': 95558714}, {'item': 61096194}, {'item': 11548917}, {'item': 49772272}, {'item': 44364185}, {'item': 30343800}, {'item': 49898507}, {'item': 72990922}, {'item': 70954377}, {'item': 16022}, {'item': 44043812}, {'item': 66193103}, {'item': 33418715}, {'item': 89283754}, {'item': 81521300}, {'item': 61421305}, {'item': 96836231}, {'item': 84504999}, {'item': 34143403}, {'item': 64825056}, {'item': 35453295}, {'item': 53930415}, {'item': 41727209}, {'item': 33208168}, {'item': 67962427}, {'item': 33475171}, {'item': 21311993}, {'item': 7480711}, {'item': 36520692}, {'item': 27054441}, {'item': 95158312}, {'item': 69407367}, {'item': 92299357}, {'item': 16649931}, {'item': 12018124}, {'item': 66226078}, {'item': 57967327}, {'item': 95369541}, {'item': 57835089}, {'item': 82561147}, {'item': 44075161}, {'item': 37188411}, {'item': 69009899}, {'item': 95351184}, {'item': 37505273}]",Ruderal species,Ecology,Abiotic component,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 800, 'currency': 'EUR', 'value_usd': 862, 'provenance': 'doaj'}",Missing,-4.027416567249191
76441411,2019,article,31,9,"['Robert Ugochukwu Onyeneke', 'Christiana Ogonna Igberi', 'Jonathan Ogbeni Aligbe', 'Felix Abinotam Iruo', 'Mark Umunna Amadi', 'Stanley Iheanacho', 'E. E. Osuji', 'Jane Munonye', 'Christian Uwadoka']","['Alex Ekwueme Federal University, Ndufu-Alike', 'Alex Ekwueme Federal University, Ndufu-Alike', 'Federal Ministry of Agriculture and Rural Development', 'Niger Delta University', 'Alex Ekwueme Federal University, Ndufu-Alike', 'Alex Ekwueme Federal University, Ndufu-Alike', 'Michael Okpara University of Agriculture', 'Alex Ekwueme Federal University, Ndufu-Alike', 'Federal Medical Centre', 'Alex Ekwueme Federal University, Ndufu-Alike']","[{'item': 95024130}, {'item': 9957786}, {'item': 45994344}, {'item': 52367623}, {'item': 58833650}, {'item': 16087793}, {'item': 35057318}, {'item': 51779193}, {'item': 76163510}, {'item': 19159267}, {'item': 27429251}, {'item': 89399600}, {'item': 5780342}, {'item': 40018257}, {'item': 51751481}, {'item': 90378823}, {'item': 86930774}, {'item': 60932896}, {'item': 46604609}, {'item': 81805314}, {'item': 26261611}, {'item': 46123232}, {'item': 52960746}, {'item': 7241893}, {'item': 55730224}, {'item': 84013965}, {'item': 39302341}, {'item': 32841245}, {'item': 52892295}, {'item': 62574923}, {'item': 69073928}, {'item': 64311764}, {'item': 44418668}, {'item': 42953322}, {'item': 68218477}, {'item': 29068166}, {'item': 70360166}, {'item': 5537082}, {'item': 93666030}, {'item': 95693449}, {'item': 5383322}, {'item': 68624463}, {'item': 68956218}, {'item': 62046660}, {'item': 11532466}, {'item': 24114125}, {'item': 10888391}, {'item': 76212761}, {'item': 66177937}, {'item': 3662199}, {'item': 5162053}, {'item': 20934336}, {'item': 44543067}, {'item': 24056101}, {'item': 2896527}, {'item': 7979028}, {'item': 60582003}, {'item': 19579669}, {'item': 42419035}, {'item': 39186519}, {'item': 84025372}, {'item': 75016968}, {'item': 56847347}, {'item': 38350180}]",Livelihood,Niger delta,Agriculture,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.81}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.7918504959364245
71685624,2019,article,30,1,['George C. Nche'],['University of Johannesburg'],"[{'item': 62658740}, {'item': 53149345}, {'item': 69638807}, {'item': 38032752}, {'item': 95861062}, {'item': 10207563}, {'item': 47703476}, {'item': 15302729}, {'item': 33907342}, {'item': 93509561}, {'item': 64221105}, {'item': 28433839}, {'item': 35562164}, {'item': 9326174}, {'item': 85379284}, {'item': 45669202}, {'item': 25942953}, {'item': 52639990}, {'item': 96579721}, {'item': 10560222}, {'item': 91645512}, {'item': 52600682}, {'item': 98249175}, {'item': 23214758}, {'item': 27613347}, {'item': 29574448}, {'item': 69585131}, {'item': 81206195}, {'item': 81836132}, {'item': 75382452}, {'item': 40131444}, {'item': 80449768}, {'item': 83156601}, {'item': 21337536}, {'item': 4558902}, {'item': 89424313}, {'item': 9914797}, {'item': 52960746}, {'item': 56558085}, {'item': 84589137}, {'item': 45374773}, {'item': 97443135}, {'item': 1093686}, {'item': 80705193}, {'item': 18238549}, {'item': 64078021}, {'item': 59619625}, {'item': 21553847}, {'item': 8368008}, {'item': 98886529}, {'item': 8247740}, {'item': 91265348}, {'item': 71515861}, {'item': 33624243}, {'item': 34376597}, {'item': 92242300}, {'item': 16385292}, {'item': 22417431}, {'item': 83280437}, {'item': 83807871}, {'item': 21483941}, {'item': 23902520}, {'item': 52687154}, {'item': 21215054}, {'item': 24354018}, {'item': 90926565}, {'item': 9833703}, {'item': 24982143}, {'item': 43628959}, {'item': 94116596}]",Climate change,Prayer,Focus group,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.77}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.645516412856405
45956834,2019,article,30,2,"['Chad Boda', 'Anne Jerneck']","['Lund University', 'Lund University']","[{'item': 28313579}, {'item': 16712095}, {'item': 47918383}, {'item': 95547406}, {'item': 44964959}, {'item': 53314086}, {'item': 4314991}, {'item': 58845618}, {'item': 57799516}, {'item': 74860582}, {'item': 68899409}, {'item': 45486697}, {'item': 86583533}, {'item': 40096943}, {'item': 57680903}, {'item': 76587605}, {'item': 81788944}, {'item': 67866817}, {'item': 52459981}, {'item': 22712}, {'item': 29138373}, {'item': 32873465}, {'item': 57420673}, {'item': 5225662}, {'item': 33089051}, {'item': 79296720}, {'item': 71583065}, {'item': 67607898}, {'item': 38149443}, {'item': 81784552}, {'item': 83061681}, {'item': 77062926}, {'item': 29117676}, {'item': 53334465}, {'item': 23876835}, {'item': 70175358}, {'item': 3375096}, {'item': 5068735}, {'item': 85466990}, {'item': 20946534}, {'item': 92735088}, {'item': 50733606}, {'item': 99671756}, {'item': 55996479}, {'item': 18173519}, {'item': 55809710}, {'item': 64244432}, {'item': 17696209}, {'item': 18949724}, {'item': 87869809}, {'item': 54658636}, {'item': 80429406}, {'item': 37694767}, {'item': 82956679}, {'item': 78584559}, {'item': 9191532}, {'item': 81691325}, {'item': 9427119}, {'item': 6273175}, {'item': 89344899}, {'item': 89043623}, {'item': 8843688}, {'item': 56977897}, {'item': 65779716}, {'item': 58436590}]",Collective action,Adaptation (eye),Context (archaeology),"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.68}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 3290, 'currency': 'EUR', 'value_usd': 3990, 'provenance': 'doaj'}",Missing,-2.641122206129301
