PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude,Continent
67880936,2016,M. Santamouris,National and Kapodistrian University of Athens,Athina,,Greece,37.9823087,23.7567529,Europe
64205968,2016,Stephen D. Goldinger,Arizona State University,Tempe,Arizona,United States,33.4229975,-111.9278306,North America
64205968,2016,Megan H. Papesh,Louisiana State University,Baton Rouge,Louisiana,United States,30.4102406,-91.18570590000002,North America
64205968,2016,Anthony S. Barnhart,Carthage College,Kenosha,Wisconsin,United States,42.6234374,-87.8220236,North America
64205968,2016,Whitney A. Hansen,Arizona State University,Tempe,Arizona,United States,33.4229975,-111.9278306,North America
64205968,2016,Michael C. Hout,New Mexico State University,Las Cruces,New Mexico,United States,32.2792887,-106.7491391,North America
53400334,2016,Greg J. Duncan,"University of California, Irvine",Irvine,California,United States,33.6423814,-117.8416747,North America
53400334,2016,Katherine Magnuson,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526,North America
53400334,2016,Elizabeth Votruba‐Drzal,University of Pittsburgh,Pittsburgh,Pennsylvania,United States,40.4444842,-79.9612831,North America
62938889,2016,Subhabrata Bobby Banerjee,"City, University of London",London,England,United Kingdom,51.5279719,-0.1024624,Europe
62938889,2016,Laurel R Jackson,Western Sydney University,,,,,,
64715521,2016,Esther K. Chung,Thomas Jefferson University,Philadelphia,Pennsylvania,United States,40.0231719,-75.1942263,North America
64715521,2016,Ben Siegel,DuPont (United States),DuPont,Washington,United States,47.10032229999999,-122.6447892,North America
64715521,2016,Arvin Garg,Boston Medical Center,Boston,Massachusetts,United States,42.3347657,-71.0734619,North America
64715521,2016,Kathleen Conroy,Boston University,Boston,Massachusetts,United States,42.3504997,-71.1053991,North America
64715521,2016,Rachel S. Gross,Boston Medical Center,Boston,Massachusetts,United States,42.3347657,-71.0734619,North America
64715521,2016,Dayna Long,Boston University,Boston,Massachusetts,United States,42.3504997,-71.1053991,North America
64715521,2016,Gena Lewis,Boston Children's Hospital,Boston,Massachusetts,United States,42.3375076,-71.1054497,North America
64715521,2016,Cynthia Osman,Children's Hospital at Montefiore,,New York,United States,40.8803163,-73.8790253,North America
64715521,2016,Mary Jo Messito,Albert Einstein College of Medicine,,New York,United States,40.8504961,-73.8459022,North America
64715521,2016,Roy Wade,UCSF Benioff Children's Hospital,,,,,,
64715521,2016,H. Shonna Yin,UCSF Benioff Children's Hospital,,,,,,
64715521,2016,Joanne E. Cox,New York University,New York,New York,United States,40.7127753,-74.0059728,North America
64715521,2016,Arthur H. Fierman,New York University,New York,New York,United States,40.7127753,-74.0059728,North America
80357940,2016,Matthias Neuenkirch,Universität Trier,Trier,Rheinland-Pfalz,Germany,49.7451094,6.6878053,Europe
80357940,2016,Florian Neumeier,Philipps University of Marburg,Marburg,Hessen,Germany,50.8101824,8.7739563,Europe
87475625,2016,Howard Steele,New School,,,,,,
87475625,2016,Jordan Bate,New School,,,,,,
87475625,2016,Miriam Steele,New School,,,,,,
87475625,2016,Shanta R. Dube,Georgia State University,Atlanta,Georgia,United States,33.753068,-84.38528190000001,North America
87475625,2016,Kerri Danskin,New School,,,,,,
87475625,2016,Hannah Knafo,New School,,,,,,
87475625,2016,Adella Nikitiades,New School,,,,,,
87475625,2016,Karen Bonuck,Albert Einstein College of Medicine,,New York,United States,40.8504961,-73.8459022,North America
87475625,2016,Paul Meißner,Albert Einstein College of Medicine,,New York,United States,40.8504961,-73.8459022,North America
87475625,2016,Anne Murphy,Albert Einstein College of Medicine,,New York,United States,40.8504961,-73.8459022,North America
47105888,2016,Valentina Iemmi,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
47105888,2016,Jason Bantjes,Stellenbosch University,Stellenbosch,Western Cape,South Africa,-33.9328078,18.864447,Africa
47105888,2016,Ernestina Coast,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
47105888,2016,Kerrie Channer,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
47105888,2016,Tiziana Leone,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
47105888,2016,David McDaid,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
47105888,2016,Alexis Palfreyman,Stellenbosch University,Stellenbosch,Western Cape,South Africa,-33.9328078,18.864447,Africa
47105888,2016,Bevan Stephens,University of Cape Town,Cape Town,Western Cape,South Africa,-33.957652,18.4611991,Africa
26262947,2016,Ünal Seven,IMT School for Advanced Studies Lucca,Lucca,Toscana,Italy,43.8455354,10.5108007,Europe
26262947,2016,Yener Çoşkun,İzmir University of Economics,,İzmir,Türkiye,38.3877986,27.0446077,Asia
99682148,2016,Jason Hickel,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
79357720,2016,Lefkothea Papada,National Technical University of Athens,Zografou,,Greece,37.9777547,23.7837782,Europe
79357720,2016,Dimitris Kaliampakos,National Technical University of Athens,Zografou,,Greece,37.9777547,23.7837782,Europe
29032840,2016,Luciane Lenz,RWI – Leibniz Institute for Economic Research,,,,,,
29032840,2016,Anicet Munyehirwe,University of the Witwatersrand,Johannesburg,Gauteng,South Africa,-26.1928628,28.0304471,Africa
29032840,2016,Jörg Peters,RWI – Leibniz Institute for Economic Research,,,,,,
29032840,2016,Maximiliane Sievert,RWI – Leibniz Institute for Economic Research,,,,,,
34505092,2016,Yanhua Liu,Institute of Geographic Sciences and Natural Resources Research,,,,,,
34505092,2016,Yong Xu,Chinese Academy of Sciences,,Bei Jing Shi,China,39.9106327,116.3356321,Asia
20619696,2016,Norman Loayza,World Bank,,,,,,
20619696,2016,Jamele Rigolini,World Bank,,,,,,
64170869,2016,Ficawoyi Donou‐Adonsou,John Carroll University,University Heights,Ohio,United States,41.4905602,-81.5297689,North America
64170869,2016,Kevin Sylwester,Southern Illinois University Carbondale,Carbondale,Illinois,United States,37.7079717,-89.2229983,North America
21523484,2016,Sophie Wickham,University of Liverpool,Liverpool,England,United Kingdom,53.40478239999999,-2.965299,Europe
21523484,2016,Elspeth Anwar,University of Liverpool,Liverpool,England,United Kingdom,53.40478239999999,-2.965299,Europe
21523484,2016,Ben Barr,University of Liverpool,Liverpool,England,United Kingdom,53.40478239999999,-2.965299,Europe
21523484,2016,Catherine Law,University College London,London,England,United Kingdom,51.52455920000001,-0.1340401,Europe
21523484,2016,David Taylor‐Robinson,University of Liverpool,Liverpool,England,United Kingdom,53.40478239999999,-2.965299,Europe
93384192,2016,Kevin Lo,Hong Kong Baptist University,,Kowloon,Hong Kong,22.3408088,114.1798757,Asia
93384192,2016,Longyi Xue,Shanxi Normal University,Xi An Shi,Shan Xi Sheng,China,34.157596,108.893408,Asia
93384192,2016,Mark Wang,University of Melbourne,Parkville,Victoria,Australia,-37.7983459,144.960974,Oceania
90320023,2016,María Emma Santos,United Nations Economic Commission for Latin America and the Caribbean,,,,-4.4420385,-61.32685350000001,
90320023,2016,Pablo Villatoro,Instituto de Investigaciones Económicas y Sociales del Sur,,,,,,
75306341,2016,Harriet Thomson,University of York,Heslington,England,United Kingdom,53.9461089,-1.0517718,Europe
75306341,2016,Carolyn Snell,University of York,Heslington,England,United Kingdom,53.9461089,-1.0517718,Europe
75306341,2016,Christine Liddell,University of Ulster,,,,,,
72694930,2016,Krista A. Capps,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
72694930,2016,Catherine N. Bentsen,University of Massachusetts Amherst,Amherst,Massachusetts,United States,42.38655809999999,-72.5314278,North America
72694930,2016,Alonso Ramírez,University of Puerto Rico System,Jayuya,Jayuya,Puerto Rico,18.220833,-66.590149,North America
49073357,2016,Paul Bywaters,Coventry University,Coventry,England,United Kingdom,52.40741209999999,-1.5026496,Europe
49073357,2016,Lisa Bunting,Queen's University Belfast,Belfast,Northern Ireland,United Kingdom,54.5844087,-5.9340494,Europe
49073357,2016,Gavin Davidson,University of Stirling,Stirling,Scotland,United Kingdom,56.146092,-3.9177579,Europe
49073357,2016,Jennifer Hanratty,Coventry University,Coventry,England,United Kingdom,52.40741209999999,-1.5026496,Europe
50256331,2016,Christopher B. Barrett,Cornell University,Ithaca,New York,United States,42.4534492,-76.4735027,North America
50256331,2016,Teevrat Garg,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513,Europe
50256331,2016,Linden McBride,"University of California, San Diego",San Diego,California,United States,32.881168,-117.2343605,North America
63656703,2016,Vladislav Maksimov,University of North Carolina at Greensboro,Greensboro,North Carolina,United States,36.0689296,-79.8101976,North America
63656703,2016,Stephanie Lu Wang,Indiana University Bloomington,Bloomington,Indiana,United States,39.1682449,-86.52300729999999,North America
63656703,2016,Yadong Luo,Sun Yat-sen University,Guang Zhou Shi,Guang Dong Sheng,China,23.0965384,113.298883,Asia
3827357,2016,Jeffrey D. Michler,University of Illinois System,Urbana,Illinois,United States,40.1083735,-88.2282116,North America
3827357,2016,Anna Josephson,Purdue University West Lafayette,West Lafayette,Indiana,United States,40.4237054,-86.92119459999999,North America
22534607,2016,Jorge Andres Rodriguez,Escuela Superior Politecnica del Litoral,,,,,,
22534607,2016,Cristina Giménez Thomsen,Universitat Ramon Llull,Barcelona,Catalunya,Spain,41.411921,2.13122,Europe
22534607,2016,Daniel Arenas,Universitat Ramon Llull,Barcelona,Catalunya,Spain,41.411921,2.13122,Europe
22534607,2016,Mark Pagell,University College Dublin,Dublin 4,County Dublin,Ireland,53.3097268,-6.2215897,Europe
60508268,2016,Sami Ben Naceur,International Monetary Fund,Washington,District of Columbia,United States,38.8985658,-77.04428419999999,North America
23331389,2016,Stefan Bouzarovski,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706,Europe
23331389,2016,Sergio Tirado Herrero,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706,Europe
5931896,2016,Shinichiro Okushima,University of Tsukuba,Tsukuba,Ibaraki,Japan,36.1112342,140.1007171,Asia
46059214,2016,John M. Pascoe,,,,,,,
46059214,2016,David L. Wood,,,,,,,
46059214,2016,James H. Duffee,,,,,,,
46059214,2016,Alice A. Kuo,,,,,,,
46059214,2016,Michael W. Yogman,,,,,,,
46059214,2016,Nerissa S. Bauer,,,,,,,
46059214,2016,Thresia B. Gambon,,,,,,,
46059214,2016,Arthur Lavin,,,,,,,
46059214,2016,Keith M. Lemmon,,,,,,,
46059214,2016,Gerri Mattson,,,,,,,
46059214,2016,Jason Rafferty,,,,,,,
46059214,2016,Lawrence S. Wissow,,,,,,,
46059214,2016,Benjamin A. Gitterman,,,,,,,
46059214,2016,Patricia Flanagan,,,,,,,
46059214,2016,William H. Cotton,,,,,,,
46059214,2016,Kimberley Dilley,,,,,,,
46059214,2016,Andrea E. Green,,,,,,,
46059214,2016,Virginia Keane,,,,,,,
46059214,2016,S Krugman,,,,,,,
46059214,2016,Julie M. Linton,,,,,,,
46059214,2016,Carla D. McKelvey,,,,,,,
46059214,2016,Jacqueline L. Nelson,,,,,,,
64689733,2016,Emla Fitzsimons,University College London,London,England,United Kingdom,51.52455920000001,-0.1340401,Europe
64689733,2016,Alissa Goodman,Institute for Fiscal Studies,,,,,,
64689733,2016,Elaine Kelly,University College London,London,England,United Kingdom,51.52455920000001,-0.1340401,Europe
64689733,2016,James P. Smith,Institute for Fiscal Studies,,,,,,
8411087,2016,Srivardhini K. Jha,,,,,,,
8411087,2016,Alain Pinsonneault,,,,,,,
8411087,2016,Laurette Dubé,,,,,,,
67112863,2016,Gene H. Brody,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
67112863,2016,Joshua C. Gray,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
67112863,2016,Tianyi Yu,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
67112863,2016,Allen W. Barton,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
67112863,2016,Steven R. H. Beach,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
67112863,2016,Adrianna Galván,"University of California, Los Angeles",Los Angeles,California,United States,34.0699182,-118.4438495,North America
67112863,2016,James MacKillop,McMaster University,,,,,,
67112863,2016,Michael Windle,Emory University,Atlanta,Georgia,United States,33.7973735,-84.3252791,North America
67112863,2016,Edith Chen,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999,North America
67112863,2016,Gregory E. Miller,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999,North America
67112863,2016,Lawrence H. Sweet,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001,North America
6822992,2016,Kelley Fong,Harvard University,Cambridge,Massachusetts,United States,42.3744368,-71.1182488,North America
48636468,2016,Paul C. Gorski,George Mason University,Fairfax,Virginia,United States,38.8314094,-77.31115299999999,North America
89836324,2016,Sarah Elwood,University of Washington,Seattle,Washington,United States,47.65671709999999,-122.3066181,North America
89836324,2016,Victoria Lawson,Seattle University,Seattle,Washington,United States,47.6091765,-122.3178465,North America
89836324,2016,Eric Sheppard,Seattle University,Seattle,Washington,United States,47.6091765,-122.3178465,North America
78082231,2016,Deanna M. Barch,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,David Pagliaccio,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Andy C. Belden,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Michael P. Harms,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Michael S. Gaffrey,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Chad M. Sylvester,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Rebecca Tillman,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
78082231,2016,Joan L. Luby,Mallinckrodt (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
41148734,2016,Genevieve Cecilia Aryeetey,University of Ghana,Accra,Greater Accra Region,Ghana,5.650562,-0.1962244,Africa
41148734,2016,Judith Westeneng,Rutgers Sexual and Reproductive Health and Rights,New Brunswick,New Jersey,United States,40.5017645,-74.44793419999999,North America
41148734,2016,Ernst Spaan,Radboud University Nijmegen,Nijmegen,Gelderland,Netherlands,51.82204369999999,5.863582399999999,Europe
41148734,2016,Caroline Jehu‐Appiah,University of Ghana,Accra,Greater Accra Region,Ghana,5.650562,-0.1962244,Africa
41148734,2016,Irène Akua Agyepong,Radboud University Nijmegen,Nijmegen,Gelderland,Netherlands,51.82204369999999,5.863582399999999,Europe
9859920,2016,William C. Kerr,Alcohol Research Group,Emeryville,California,United States,37.8419584,-122.2937234,North America
9859920,2016,Mark S. Kaplan,Public Health Institute,,,,,,
9859920,2016,Nathalie Huguet,Oregon Health & Science University,,,,,,
9859920,2016,Raúl Caetano,Pacific Institute For Research and Evaluation,Beltsville,Maryland,United States,39.0463656,-76.93518399999999,North America
9859920,2016,Norman Giesbrecht,Institute for Research and Evaluation,,,,,,
9859920,2016,Bentson H. McFarland,Centre for Addiction and Mental Health,,,,,,
48574330,2016,Dean Jolliffe,World Bank Group,,,,,,
48574330,2016,Espen Beer Prydz,World Bank Group,,,,,,
17643943,2016,Lucie Middlemiss,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328,Europe
17982286,2016,Edward B. Barbier,University of Wyoming,Laramie,Wyoming,United States,41.3147175,-105.5690288,North America
17982286,2016,Jacob Hochard,East Carolina University,Greenville,North Carolina,United States,35.6068806,-77.3665364,North America
74963942,2016,Yuheng Li,Chinese Academy of Sciences,,Bei Jing Shi,China,39.9106327,116.3356321,Asia
74963942,2016,Baozhong Su,Institute of Geographic Sciences and Natural Resources Research,,,,,,
74963942,2016,Yansui Liu,China Agricultural University,,Bei Jing Shi,China,40.004202,116.352988,Asia
75882361,2016,Paul Montgomery,University of Oxford,Oxford,England,United Kingdom,51.75704289999999,-1.2545179,Europe
75882361,2016,Julie Hennegan,University of Oxford,Oxford,England,United Kingdom,51.75704289999999,-1.2545179,Europe
75882361,2016,Catherine Dolan,SOAS University of London,London,England,United Kingdom,51.52235,-0.129259,Europe
75882361,2016,Maryalice Wu,University of London,London,England,United Kingdom,51.5229649,-0.1309067,Europe
75882361,2016,Laurel Steinfield,Applied Technologies (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
75882361,2016,Linda M. Scott,University of Illinois Urbana-Champaign,Champaign,Illinois,United States,40.1019523,-88.2271615,North America
23969090,2016,Yacob Zereyesus,Kansas State University,Manhattan,Kansas,United States,39.1974437,-96.5847249,North America
23969090,2016,Weldensie T. Embaye,Kansas State University,Manhattan,Kansas,United States,39.1974437,-96.5847249,North America
23969090,2016,Francis Tsiboe,University of Arkansas at Fayetteville,Fayetteville,Arkansas,United States,36.0686895,-94.1748471,North America
23969090,2016,Vincent Amanor‐Boadu,Kansas State University,Manhattan,Kansas,United States,39.1974437,-96.5847249,North America
19351942,2016,Espen Beer Prydz,World Bank Group,,,,,,
19351942,2016,Dean Jolliffe,World Bank,,,,,,
65784033,2016,Busisiwe Mbuyisa,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476,Africa
65784033,2016,Awie Leonard,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476,Africa
66092472,2016,Joshua Blumenstock,"University of California, Berkeley",Berkeley,California,United States,37.8712141,-122.255463,North America
13428020,2016,Öner Özçelik,Indiana University,Bloomington,Indiana,United States,39.1682449,-86.52300729999999,North America
13428020,2016,Rex A. Sprouse,Indiana University,Bloomington,Indiana,United States,39.1682449,-86.52300729999999,North America
47307888,2016,Kathryn M. Neckerman,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
47307888,2016,Irwin Garfinkel,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
47307888,2016,Julien O. Teitler,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
47307888,2016,Jane Waldfogel,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
47307888,2016,Christopher Wimer,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
96280631,2016,Rose Chard,Lancaster University,Bailrigg,England,United Kingdom,54.0103942,-2.7877294,Europe
96280631,2016,Gordon Walker,Lancaster University,Bailrigg,England,United Kingdom,54.0103942,-2.7877294,Europe
77822289,2016,Derek Headey,International Food Policy Research Institute,,,,,,
77822289,2016,William J. Martin,International Food Policy Research Institute,,,,,,
88814967,2016,Marinko Škare,Juraj Dobrila University of Pula,Pula,Istarska županija,Croatia,44.86727140000001,13.8540277,Europe
88814967,2016,Romina Pržiklas Družeta,Juraj Dobrila University of Pula,Pula,Istarska županija,Croatia,44.86727140000001,13.8540277,Europe
54209052,2016,Ian Douglas,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706,Europe
98590738,2016,Eliana La Ferrara,Bocconi University,Milano,Lombardia,Italy,45.44856739999999,9.1899344,Europe
43561075,2016,Stuart L. Hart,University of Vermont,Burlington,Vermont,United States,44.4778528,-73.1964637,North America
43561075,2016,Sanjay Sharma,University of Vermont,Burlington,Vermont,United States,44.4778528,-73.1964637,North America
43561075,2016,Minna Halme,Aalto University,Espoo,Uusimaa,Finland,60.185145,24.8322977,Europe
78923929,2016,Thach Tran,Jean Hailes,,,,,,
78923929,2016,Stanley Lüchters,Monash University,Clayton,Victoria,Australia,-37.9142416,145.1346592,Oceania
78923929,2016,Jane Fisher,Burnet Institute,Melbourne,Victoria,Australia,-37.8457144,144.9840136,Oceania
15346909,2016,Solomon R. Benatar,Public Health Ontario,,Ontario,Canada,51.253775,-85.3232139,North America
97300867,2016,Carmen Sánchez-Guevara Sánchez,Universidad Politécnica de Madrid,Madrid,Community of Madrid,Spain,40.41672790000001,-3.7032905,Europe
97300867,2016,Anna Mavrogianni,University College London,London,England,United Kingdom,51.52455920000001,-0.1340401,Europe
97300867,2016,Fco. Javier Neila González,Universidad Politécnica de Madrid,Madrid,Community of Madrid,Spain,40.41672790000001,-3.7032905,Europe
73294075,2016,Sarah Damaske,Pennsylvania State University,State College,Pennsylvania,United States,40.7982133,-77.8599084,North America
73294075,2016,Jenifer L. Bratter,Rice University,Houston,Texas,United States,29.7168363,-95.4035531,North America
73294075,2016,Adrianne Frech,University of Akron,Akron,Ohio,United States,41.0753688,-81.5123424,North America
79676121,2016,Rasaki Stephen Dauda,Redeemer's University,Ede,Osun,Nigeria,7.680595500000001,4.4583708,Africa
32404865,2016,Alexandru Maxim,Alexandru Ioan Cuza University,Iași,Județul Iași,Romania,47.17435889999999,27.571504,Europe
32404865,2016,Costică Mihai,Alexandru Ioan Cuza University,Iași,Județul Iași,Romania,47.17435889999999,27.571504,Europe
32404865,2016,Constantin-Marius Apostoaie,Alexandru Ioan Cuza University,Iași,Județul Iași,Romania,47.17435889999999,27.571504,Europe
32404865,2016,Cristian Popescu,Alexandru Ioan Cuza University,Iași,Județul Iași,Romania,47.17435889999999,27.571504,Europe
32404865,2016,Costel Istrate,Alexandru Ioan Cuza University,Iași,Județul Iași,Romania,47.17435889999999,27.571504,Europe
32404865,2016,Ionel Bostan,Ştefan cel Mare University of Suceava,Suceava,Județul Suceava,Romania,47.6411227,26.2438931,Europe
84545002,2016,Glenn Firebaugh,Pennsylvania State University,State College,Pennsylvania,United States,40.7982133,-77.8599084,North America
84545002,2016,Francesco Acciai,Pennsylvania State University,State College,Pennsylvania,United States,40.7982133,-77.8599084,North America
39977700,2016,Arthur H. Fierman,New York University,New York,New York,United States,40.7127753,-74.0059728,North America
39977700,2016,Andrew F. Beck,Cincinnati Children's Hospital Medical Center,Cincinnati,Ohio,United States,39.1403437,-84.501763,North America
39977700,2016,Esther K. Chung,Thomas Jefferson University,Philadelphia,Pennsylvania,United States,40.0231719,-75.1942263,North America
39977700,2016,Megan M. Tschudy,Johns Hopkins University,Baltimore,Maryland,United States,39.3299013,-76.6205177,North America
39977700,2016,Tumaini R. Coker,"University of California, Los Angeles",Los Angeles,California,United States,34.0699182,-118.4438495,North America
39977700,2016,Kamila B. Mistry,Office of Extramural Research,,,,,,
39977700,2016,Ben Siegel,Agency for Healthcare Research and Quality,,,,,,
39977700,2016,Lisa Chamberlain,Johns Hopkins University,Baltimore,Maryland,United States,39.3299013,-76.6205177,North America
39977700,2016,Kathleen Conroy,Boston University,Boston,Massachusetts,United States,42.3504997,-71.1053991,North America
39977700,2016,Steven G. Federico,Boston Medical Center,Boston,Massachusetts,United States,42.3347657,-71.0734619,North America
39977700,2016,Patricia Flanagan,Stanford Medicine,Stanford,California,United States,37.4318102,-122.175758,North America
39977700,2016,Arvin Garg,Boston Children's Hospital,Boston,Massachusetts,United States,42.3375076,-71.1054497,North America
39977700,2016,Benjamin A. Gitterman,Harvard University,Cambridge,Massachusetts,United States,42.3744368,-71.1182488,North America
39977700,2016,Aimee M. Grace,Denver Health Medical Center,Denver,Colorado,United States,39.7282084,-104.9910754,North America
39977700,2016,Rachel S. Gross,University of Colorado Denver,Denver,Colorado,United States,39.7463596,-105.002342,North America
39977700,2016,Michael K. Hole,Hasbro Children's Hospital,Providence,Rhode Island,United States,41.81120809999999,-71.40846359999999,North America
39977700,2016,Perri Klass,Brown University,Providence,Rhode Island,United States,41.8267718,-71.4025482,North America
39977700,2016,Colleen A. Kraft,Boston Medical Center,Boston,Massachusetts,United States,42.3347657,-71.0734619,North America
39977700,2016,Alice A. Kuo,Boston University,Boston,Massachusetts,United States,42.3504997,-71.1053991,North America
39977700,2016,Gena Lewis,George Washington University,Washington,District of Columbia,United States,38.8997145,-77.0485992,North America
39977700,2016,Katherine S. Löbach,George Washington University,Washington,District of Columbia,United States,38.8997145,-77.0485992,North America
