PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
98531885,2017,S. G. Wiedemann,Services Australia,,,Australia,-25.274398,133.775136
98531885,2017,Eugene McGahan,Toowoomba Hospital,Toowoomba City,Queensland,Australia,-27.5698789,151.9464778
98531885,2017,C. M. Murphy,Center Point,,,,,
50575855,2017,Maxime Dahirel,Centre National de la Recherche Scientifique,Paris,Île-de-France,France,48.8476037,2.2639934
50575855,2017,Alexandre Vong,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
50575855,2017,Armelle Ansart,Université de Rennes,Rennes,Bretagne,France,48.11574599999999,-1.673112
50575855,2017,Luc Madec,Centre National de la Recherche Scientifique,Paris,Île-de-France,France,48.8476037,2.2639934
59402290,2017,Marieke ten Hoeve,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
59402290,2017,Sander Bruun,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
59402290,2017,Irina Narožnova,Technical University of Denmark,Kongens Lyngby,,Denmark,55.7860512,12.5233698
59402290,2017,Camilla Lemming,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
59402290,2017,Jakob Magid,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
59402290,2017,Lars Stoumann Jensen,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
59402290,2017,Charlotte Scheutz,Technical University of Denmark,Kongens Lyngby,,Denmark,55.7860512,12.5233698
27423629,2017,Jennifer Firn,Queensland University of Technology,Brisbane City,Queensland,Australia,-27.4773131,153.0270449
27423629,2017,Martin Schütz,"Swiss Federal Institute for Forest, Snow and Landscape Research",,,,,
27423629,2017,Huong Nguyen,Queensland University of Technology,Brisbane City,Queensland,Australia,-27.4773131,153.0270449
27423629,2017,Anita C. Risch,"Swiss Federal Institute for Forest, Snow and Landscape Research",,,,,
99949338,2017,Damien Trigaux,KU Leuven,Leuven,Vlaams Gewest,Belgium,50.87809710000001,4.699705300000001
99949338,2017,Karen Allacker,KU Leuven,Leuven,Vlaams Gewest,Belgium,50.87809710000001,4.699705300000001
99949338,2017,Frank De Troyer,KU Leuven,Leuven,Vlaams Gewest,Belgium,50.87809710000001,4.699705300000001
71742850,2017,Brenna Bhandar,,,,,,
54004866,2017,Reza Shahmohammadi,"Islamic Azad University, Isfahan",Isfahan,Isfahan Province,Iran,32.6413841,51.7846755
54004866,2017,Gholamreza Sharifi,"Islamic Azad University, Isfahan",Isfahan,Isfahan Province,Iran,32.6413841,51.7846755
54004866,2017,Jonathan M. A. Melvin,University of Nottingham,Nottingham,England,United Kingdom,52.9387922,-1.1981057
54004866,2017,Ebrahim Sadeghi-Demneh,Isfahan University of Medical Sciences,Isfahan,Isfahan Province,Iran,32.6128887,51.6616872
841100,2017,E. Scott Huebner,University of South Carolina,Columbia,South Carolina,United States,33.9937575,-81.0299186
59645191,2017,Richard J. Plevin,"University of California, Berkeley",Berkeley,California,United States,37.8712141,-122.255463
14552082,2017,Hyemee Kim,Incheon National University,,Incheon,South Korea,37.3749658,126.6322345
14552082,2017,Jin Gyung Lee,Incheon National University,,Incheon,South Korea,37.3749658,126.6322345
14552082,2017,Byung Chul Lee,Incheon National University,,Incheon,South Korea,37.3749658,126.6322345
14552082,2017,Soyoung Kim,Seoul Social Welfare Graduate University,,Seoul,South Korea,37.5195035,126.903137
67067656,2017,Zhangcai Qin,Argonne National Laboratory,Lemont,Illinois,United States,41.7182827,-87.97886969999999
67067656,2017,Christina Canter,Argonne National Laboratory,Lemont,Illinois,United States,41.7182827,-87.97886969999999
67067656,2017,Hao Cai,Argonne National Laboratory,Lemont,Illinois,United States,41.7182827,-87.97886969999999
75271678,2017,Guy Sion,Tel Aviv University,Tel Aviv-Yafo,Tel Aviv District,Israel,32.113496,34.803609
16987521,2017,Zhao Jun-xue,,,,,,
38754257,2017,Tina L. Hanlon,,,,,,
52902251,2017,Wassim Ben Aoun,Terres Univia,,,,,
52902251,2017,Benoît Gabrielle,Université Paris-Saclay,Gif-sur-Yvette,Île-de-France,France,48.7106489,2.165836
93461498,2017,Juana Figueroa Vélez,Manchester Metropolitan University,Manchester,England,United Kingdom,53.4703704,-2.2391476
93461498,2017,Valeria Ruiz Vargas,Manchester Metropolitan University,Manchester,England,United Kingdom,53.4703704,-2.2391476
