PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude,Continent
45043401,2019,Basanta Kumara Behera,Maharshi Dayanand University,Rohtak,Haryana,India,28.8769643,76.62105389999999,Asia
45043401,2019,P. K. Rout,Central Institute for Research on Goats,Makhdum,Uttar Pradesh,India,27.3303357,77.7733378,Asia
45043401,2019,Shyambhavee Behera,University of Delhi,New Delhi,Delhi,India,28.5842824,77.1638519,Asia
53705119,2019,Hafizah Zainal,,,,,,,
53705119,2019,Mohd Faisal Mustaffa,,,,,,,
53705119,2019,Zakaria Othman,,,,,,,
58382357,2019,Ashita Sharma,Chandigarh University,,,,,,
58382357,2019,Manish Kumar,Amity University,,,,,,
52798412,2019,Mohammad Sadegh Allahyari,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
52798412,2019,Mina Sadeghzadeh,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
56991279,2019,Husen Ahmed Tura,University of Eastern Finland,Kuopio,Pohjois-Savo,Finland,62.8937663,27.6401123,Europe
46446028,2019,Emily F. Creegan,New Mexico State University,Las Cruces,New Mexico,United States,32.2792887,-106.7491391,North America
46446028,2019,Robert Flynn,New Mexico State University,Las Cruces,New Mexico,United States,32.2792887,-106.7491391,North America
11978569,2019,Nima Nejadrezaei,University College Dublin,Dublin 4,County Dublin,Ireland,53.3097268,-6.2215897,Europe
11978569,2019,Marie Asma Ben Othmen,Groupe de Recherche en Économie Théorique et Appliquée,,,,,,
36466022,2019,Basanta Kumara Behera,Maharshi Dayanand University,Rohtak,Haryana,India,28.8769643,76.62105389999999,Asia
36466022,2019,P. K. Rout,Central Institute for Research on Goats,Makhdum,Uttar Pradesh,India,27.3303357,77.7733378,Asia
36466022,2019,Shyambhavee Behera,University of Delhi,New Delhi,Delhi,India,28.5842824,77.1638519,Asia
4714840,2019,Anastasios Michailidis,Aristotle University of Thessaloniki,Thessaloniki,,Greece,40.6308283,22.9592224,Europe
4714840,2019,Dimitra Lazaridou,Aristotle University of Thessaloniki,Thessaloniki,,Greece,40.6308283,22.9592224,Europe
39912459,2019,Michele Filippo Fontefrancesco,University of Gastronomic Sciences,Pollenzo,Piemonte,Italy,44.6829482,7.894396,Europe
55566967,2019,TN Otubuah Bernard,University of Ghana,Accra,Greater Accra Region,Ghana,5.650562,-0.1962244,Africa
44485433,2019,Michele Filippo Fontefrancesco,University of Gastronomic Sciences,Pollenzo,Piemonte,Italy,44.6829482,7.894396,Europe
44485433,2019,Henry Sidsaph,University of Chester,,,,,,
54816471,2019,Nima Nejadrezaei,Institut Agro Rennes-Angers,Rennes,Bretagne,France,48.1135735,-1.7063508,Europe
88823838,2019,Basanta Kumara Behera,Maharshi Dayanand University,Rohtak,Haryana,India,28.8769643,76.62105389999999,Asia
88823838,2019,P. K. Rout,Central Institute for Research on Goats,Makhdum,Uttar Pradesh,India,27.3303357,77.7733378,Asia
88823838,2019,Shyambhavee Behera,University College of Medical Sciences,New Delhi,Delhi,India,28.6831676,77.3099489,Asia
62077005,2019,Muhammad Saqib,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
62077005,2019,Rabia Yasin,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
62077005,2019,Javaid Akhtar,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
29271051,2019,Richard N. Onwonga,University of Nairobi,,,,,,
50771832,2019,Sinéad Furey,University of Ulster,,,,,,
89008833,2019,Richard N. Onwonga,University of Nairobi,,,,,,
42090732,2019,Mohammad Sadegh Allahyari,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
42090732,2019,Alireza Poursaeed,Islamic Azad University Ilam Branch,Ilam,Koshi Province,Nepal,26.9111769,87.92367469999999,Asia
98200720,2020,Uttam Khanal,Agriculture Victoria,,,,,,
98200720,2020,Clevo Wilson,Queensland University of Technology,Brisbane City,Queensland,Australia,-27.4773131,153.0270449,Oceania
98200720,2020,Sanzidur Rahman,University of Plymouth,Plymouth,England,United Kingdom,50.3758892,-4.1395842,Europe
98200720,2020,Boon L. Lee,Shandong University of Finance and Economics,Ji Nan Shi,Shan Dong Sheng,China,36.637008,117.072309,Asia
98200720,2020,Viet‐Ngu Hoang,Queensland University of Technology,Brisbane City,Queensland,Australia,-27.4773131,153.0270449,Oceania
72327882,2020,Xuan Li,University of Western Australia,Crawley,Western Australia,Australia,-31.9789061,115.8180721,Oceania
74697398,2020,Olutosin Ademola Otekunrin,Agricultural & Applied Economics Association,,,,,,
74697398,2020,Oluwaseun A. Otekunrin,University of Ibadan,Ibadan,Oyo,Nigeria,7.3775507,3.9470625,Africa
74697398,2020,Folorunso O. Fasina,Onderstepoort Veterinary Academic Hospital,Pretoria,Gauteng,South Africa,-25.647891,28.1805644,Africa
74697398,2020,Abiodun Olusola Omotayo,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476,Africa
74697398,2020,Muhammad Akram,Food and Agriculture Organization of the United Nations,,,,,,
49547021,2020,Lotsmart Fonjong,Erasmus University Rotterdam,Rotterdam,Zuid-Holland,Netherlands,51.9172477,4.5263027,Europe
49547021,2020,Adwoa Yeboah Gyapong,University of Buea,Buea,Southwest Region,Cameroon,4.148890199999999,9.2878516,Africa
79424790,2020,Moses Makonjio Okello,Muni University,Arua,Mkoa wa Kaskazini,Uganda,2.996229,30.926812,Africa
79424790,2020,Jimmy Lamo,National Agricultural Research Organisation,Entebbe,Central Region,Uganda,0.0449525,32.4602804,Africa
79424790,2020,Mildred Ochwo‐Ssemakula,Makerere University,Kampala,Central Region,Uganda,0.3326347,32.5685861,Africa
79424790,2020,Francis Onyilo,Muni University,Arua,Mkoa wa Kaskazini,Uganda,2.996229,30.926812,Africa
14094882,2020,Bunga Astria Paramashanti,University of Sydney,Camperdown,New South Wales,Australia,-33.8884041,151.1867648,Oceania
62407426,2020,Mohammad Sadegh Allahyari,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
62407426,2020,Mina Sadeghzadeh,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
95636049,2020,Charity Ezenwa-Onuaku,Hyattsville Community Development Corporation,Hyattsville,Maryland,United States,38.9518943,-76.94238539999999,North America
81078849,2020,Michele Filippo Fontefrancesco,University of Gastronomic Sciences,Pollenzo,Piemonte,Italy,44.6829482,7.894396,Europe
94504537,2020,Meena Chavan,Macquarie University,,,,,,
94504537,2020,Yvonne Breyer,Macquarie University,,,,,,
92869777,2020,Aliyu Salisu Barau,Bayero University Kano,Kano,Kano,Nigeria,11.9710159,8.4787105,Africa
10653757,2020,Jennifer Sumner,,,,,,,
10653757,2020,Derya Tarhan,,,,,,,
10653757,2020,John Justin McMurtry,,,,,,,
69792457,2020,Richard N. Onwonga,University of Nairobi,,,,,,
33563599,2020,Anastasios Michailidis,Aristotle University of Thessaloniki,Thessaloniki,,Greece,40.6308283,22.9592224,Europe
33563599,2020,Dimitra Lazaridou,Aristotle University of Thessaloniki,Thessaloniki,,Greece,40.6308283,22.9592224,Europe
729587,2020,Michele Filippo Fontefrancesco,University of Gastronomic Sciences,Pollenzo,Piemonte,Italy,44.6829482,7.894396,Europe
729587,2020,Henry Sidsaph,University of Chester,,,,,,
72830503,2020,Mohammad Sadegh Allahyari,Islamic Azad University Rasht Branch,,,Iran,37.2436448,49.5776188,Asia
72830503,2020,Alireza Poursaeed,Islamic Azad University Ilam Branch,Ilam,Koshi Province,Nepal,26.9111769,87.92367469999999,Asia
33142852,2020,Estefanía Custodio Cerezales,European Commission,,,,,,
76600768,2020,Oluwakemi Adeola Obayelu,University of Ibadan,Ibadan,Oyo,Nigeria,7.3775507,3.9470625,Africa
76600768,2020,Rebecca Funmi Akinmulewo,University of Ibadan,Ibadan,Oyo,Nigeria,7.3775507,3.9470625,Africa
33574716,2020,Sinéad Furey,University of Ulster,,,,,,
38098465,2020,Nima Nejadrezaei,Institut Agro Rennes-Angers,Rennes,Bretagne,France,48.1135735,-1.7063508,Europe
55682801,2020,Muhammad Saqib,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
55682801,2020,Rabia Yasin,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
55682801,2020,Javaid Akhtar,University of Agriculture Faisalabad,faiz,Punjab,Pakistan,31.4293529,73.07501850000001,Asia
54649028,2021,Shakeel Ahmad,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Liqun Tang,Ayub Agriculture Research Institute,,,,,,
54649028,2021,Rahil Shahzad,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Amos Musyoki Mawia,Ayub Agriculture Research Institute,,,,,,
54649028,2021,Gundra Sivakrishna Rao,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Shakra Jamil,King Abdullah University of Science and Technology,King Abdullah University Of Science And Technology,Makkah Province,Saudi Arabia,22.309465,39.104697,Asia
54649028,2021,Wei Chen,Ayub Agriculture Research Institute,,,,,,
54649028,2021,Zhonghua Sheng,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Gaoneng Shao,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Xiangjin Wei,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Peisong Hu,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Magdy M. Mahfouz,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
54649028,2021,Shikai Hu,King Abdullah University of Science and Technology,King Abdullah University Of Science And Technology,Makkah Province,Saudi Arabia,22.309465,39.104697,Asia
54649028,2021,Shaoqing Tang,China National Rice Research Institute,Lanzhou,Gansu,China,35.86166,104.195397,Asia
60965502,2021,Prudence Atukunda,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296,Europe
60965502,2021,Wenche Barth Eide,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296,Europe
60965502,2021,Kristin Reimers Kardel,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296,Europe
60965502,2021,Per Ole Iversen,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296,Europe
60965502,2021,Ane C. Westerberg,Stellenbosch University,Stellenbosch,Western Cape,South Africa,-33.9328078,18.864447,Africa
39934943,2021,Chris Vogliano,Massey University,,,,,,
39934943,2021,Linda Murray,Massey University,,,,,,
39934943,2021,Jane Coad,Massey University,,,,,,
39934943,2021,Carol Wham,Massey University,,,,,,
39934943,2021,Josephine Maelaua,International Solomon University,Kyiv,Kyiv,Ukraine,50.4520937,30.4772144,Europe
39934943,2021,Rosemary Kafa,Solomon Islands National University,Honiara,Capital Territory,Solomon Islands,-9.4324893,159.99024,Oceania
39934943,2021,Barbara Burlingame,Massey University,,,,,,
22562100,2021,Donatella Saccone,University of Gastronomic Sciences,Pollenzo,Piemonte,Italy,44.6829482,7.894396,Europe
33027395,2021,Naglaa A. Abdallah,Academy of Scientific Research and Technology,,Cairo Governorate,Egypt,30.0375261,31.2349949,Africa
33027395,2021,Aladdin Hamwieh,Cairo University,,Giza Governorate,Egypt,30.0272027,31.2085262,Africa
33027395,2021,Khaled Radwan,Academy of Scientific Research and Technology,,Cairo Governorate,Egypt,30.0375261,31.2349949,Africa
33027395,2021,Nourhan Fouad,Agricultural Genetic Engineering Research Institute,,,,,,
33027395,2021,Channapatna S. Prakash,Tuskegee University,Tuskegee,Alabama,United States,32.430237,-85.7077266,North America
71802479,2021,Yuchen Zhang,National University of Singapore,Singapore,,Singapore,1.2966426,103.7763939,Asia
71802479,2021,Rebecca K. Runting,University of Melbourne,Parkville,Victoria,Australia,-37.7983459,144.960974,Oceania
71802479,2021,Edward L. Webb,National University of Singapore,Singapore,,Singapore,1.2966426,103.7763939,Asia
71802479,2021,David P. Edwards,University of Sheffield,Sheffield,England,United Kingdom,53.3813502,-1.4884229,Europe
71802479,2021,L. Román Carrasco,National University of Singapore,Singapore,,Singapore,1.2966426,103.7763939,Asia
49559180,2021,Khondoker Abdul Mottaleb,Centro Internacional de Mejoramiento de Maíz Y Trigo,,,,,,
49559180,2021,Fazleen Abdul Fatah,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
49559180,2021,Gideon Kruseman,Centro Internacional de Mejoramiento de Maíz Y Trigo,,,,,,
49559180,2021,Olaf Erenstein,Centro Internacional de Mejoramiento de Maíz Y Trigo,,,,,,
46004474,2021,Oscar Herrera-Calderón,National University of San Marcos,Lima,Lima Province,Peru,-12.0561578,-77.0845196,South America
46004474,2021,Ricardo Ángel Yuli-Posadas,National University of San Marcos,Lima,Lima Province,Peru,-12.0561578,-77.0845196,South America
46004474,2021,Gilmar Peña-Rojas,San Cristóbal of Huamanga University,Ayacucho,Ayacucho,Peru,-13.1612479,-74.2257722,South America
46004474,2021,Vidalina Andía-Ayme,San Cristóbal of Huamanga University,Ayacucho,Ayacucho,Peru,-13.1612479,-74.2257722,South America
46004474,2021,Renán Dilton Hañari-Quispe,Universidad Nacional del Altiplano,,,,,,
46004474,2021,Orlando Gregorio-Chaviano,Pontificia Universidad Javeriana,Bogotá,Bogotá,Colombia,4.628487499999999,-74.06466449999999,South America
61693573,2021,Olutosin Ademola Otekunrin,Federal University of Agriculture,Abẹ́òkúta,Ìpínlẹ̀ Ògùn,Nigeria,7.2297439,3.439215,Africa
21291838,2021,Anggara Trisna Nugraha,,,,,,,
21291838,2021,Dadang Priyambodo,,,,,,,
58820535,2021,Gebeyaw Ambelu Degarege,Lincoln University,Lincoln University,Pennsylvania,United States,39.8071788,-75.928474,North America
58820535,2021,Brent Lovelock,University of Otago,Dunedin,Otago,New Zealand,-45.8646835,170.5144227,Oceania
76286955,2021,Rebecca Ryals,"University of California, Merced",Merced,California,United States,37.3647026,-120.4240941,North America
76286955,2021,Elena Bischak,University of Hawaiʻi at Mānoa,Honolulu,Hawaii,United States,21.299824,-157.8148228,North America
76286955,2021,Katherine K. Porterfield,"University of California, Merced",Merced,California,United States,37.3647026,-120.4240941,North America
76286955,2021,Steven Heisey,University of Vermont,Burlington,Vermont,United States,44.4778528,-73.1964637,North America
76286955,2021,Julie Jeliazovski,University of Hawaiʻi at Mānoa,Honolulu,Hawaii,United States,21.299824,-157.8148228,North America
76286955,2021,Sasha Kramer,Institut des Hautes Études Commerciales et Économiques,Port-au-Prince,Ouest,Haiti,18.5401852,-72.3245225,North America
76286955,2021,Suzanne Pierre,Institut des Hautes Études Commerciales et Économiques,Port-au-Prince,Ouest,Haiti,18.5401852,-72.3245225,North America
19566420,2021,Abdul Hameed,Federal Urdu University,Karachi,Sindh,Pakistan,24.9112095,67.0893753,Asia
19566420,2021,Ihtsham Ul Haq Padda,Federal Urdu University,Karachi,Sindh,Pakistan,24.9112095,67.0893753,Asia
19566420,2021,Abdul Salam,University of the Punjab,Lahore,Punjab,Pakistan,31.47898409999999,74.2661627,Asia
66286445,2021,Marines Marli Gniech Karasawa,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571,South America
85001762,2021,Molly E. Brown,"University of Maryland, College Park",College Park,Maryland,United States,38.9869183,-76.9425543,North America
5552617,2021,KV Peter,,,,,,,
5552617,2021,Brajesh K. Singh,,,,,,,
5552617,2021,PG Sadhan Kumar,,,,,,,
7588546,2021,Juhi Patil,Shri Vile Parle Kelavani Mandal,Mumbai,Maharashtra,India,19.0967928,72.8516953,Asia
7588546,2021,Gayatri More,Shri Vile Parle Kelavani Mandal,Mumbai,Maharashtra,India,19.0967928,72.8516953,Asia
7588546,2021,Pooja Mahale,Shri Vile Parle Kelavani Mandal,Mumbai,Maharashtra,India,19.0967928,72.8516953,Asia
7588546,2021,Nikita Harale,Shri Vile Parle Kelavani Mandal,Mumbai,Maharashtra,India,19.0967928,72.8516953,Asia
7588546,2021,Vijaylaxmi Bittal,Shri Vile Parle Kelavani Mandal,Mumbai,Maharashtra,India,19.0967928,72.8516953,Asia
6765211,2021,Narcisa Requelme,Universidad Politécnica de Madrid,Madrid,Community of Madrid,Spain,40.41672790000001,-3.7032905,Europe
6765211,2021,Ana Afonso,Politecnica Salesiana University,Cuenca,Azuay,Ecuador,-2.8865291,-78.9898791,South America
40886824,2021,Aishath Muneeza,International Centre for Education in Islamic Finance,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,Malaysia,3.1600763,101.6908806,Asia
40886824,2021,Zakariya Mustapha,University of Malaya,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,Malaysia,3.1219268,101.6569942,Asia
94708077,2021,Narcisa Requelme,Universidad Politécnica de Madrid,Madrid,Community of Madrid,Spain,40.41672790000001,-3.7032905,Europe
48069326,2021,Joshua Frye,Humboldt State University,Arcata,California,United States,40.8747332,-124.0789268,North America
48069326,2021,Samantha Stone,Humboldt State University,Arcata,California,United States,40.8747332,-124.0789268,North America
95103217,2021,Xuan Li,UNICEF East Asia and Pacific Regional Office,Shizuishan,Ningxia,China,38.7945952,106.5348379,Asia
95103217,2021,S P Wani,International Crops Research Institute for the Semi-Arid Tropics,,,,,,
95103217,2021,Zixi Li,Asian Development Bank,,,,,,
30180570,2021,Irfan Syauqi Beik,IPB University,,,,,,
30180570,2021,Randi Swandaru,National Brain Centre,,,,,,
30180570,2021,Priyesta Rizkiningsih,National Brain Centre,,,,,,
91386167,2021,Laila Hussein,,,,,,,
68169568,2021,Laila Hussein,,,,,,,
92392759,2021,Eileen Kennedy,Tufts University,Medford,Massachusetts,United States,42.4085371,-71.1182729,North America
92392759,2021,Areej Jafari,Food and Agriculture Organization of the United Nations,,,,,,
92392759,2021,Kostas Stamoulis,Food and Agriculture Organization of the United Nations,,,,,,
92392759,2021,Karel Callens,Food and Agriculture Organization of the United Nations,,,,,,
49373106,2021,Christoph Langhans,Netherlands Environmental Assessment Agency,Soest,Utrecht,Netherlands,52.132633,5.291265999999999,Europe
49373106,2021,Arthur Beusen,Netherlands Environmental Assessment Agency,Soest,Utrecht,Netherlands,52.132633,5.291265999999999,Europe
49373106,2021,José M. Mogollón,ORCID,,,,,,
49373106,2021,A. F. Bouwman,ORCID,,,,,,
36216145,2022,Roshan Kumar Singh,National Institute of Plant Genome Research,,,,,,
36216145,2022,Nese Sreenivasulu,International Rice Research Institute,,,,,,
36216145,2022,Manoj Prasad,University of Hyderabad,Hyderabad,Telangana,India,17.456737,78.32638759999999,Asia
79416166,2022,Naveen Kumar Arora,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,India,26.7633778,80.92578519999999,Asia
79416166,2022,Isha Mishra,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,India,26.7633778,80.92578519999999,Asia
9184414,2022,Xi Chen,Southwest University,El Paso,Texas,United States,31.7881511,-106.413014,North America
9184414,2022,Chenyang Shuai,Chongqing University,,Chong Qing Shi,China,29.56488,106.468097,Asia
9184414,2022,Ya Wu,University of Michigan–Ann Arbor,Ann Arbor,Michigan,United States,42.277145,-83.7382071,North America
82727487,2022,Vasilii Erokhin,Harbin Engineering University,Ha Er Bin Shi,Hei Long Jiang Sheng,China,45.77323699999999,126.664126,Asia
82727487,2022,Gao Tianming,Harbin Engineering University,Ha Er Bin Shi,Hei Long Jiang Sheng,China,45.77323699999999,126.664126,Asia
82727487,2022,Luminiţa Chivu,Romanian Academy,București,București,Romania,44.4463242,26.0899957,Europe
82727487,2022,Jean Vasile Andrei,Romanian Academy,București,București,Romania,44.4463242,26.0899957,Europe
64861488,2022,Koen Peters,World Food Programme,,,,,,
64861488,2022,Sérgio Silva,Tilburg University,Tilburg,Noord-Brabant,Netherlands,51.5631906,5.0424031,Europe
64861488,2022,Tim Sergio Wolter,World Food Programme,,,,,,
64861488,2022,Luis Anjos,World Food Programme,,,,,,
64861488,2022,Nina van Ettekoven,World Food Programme,,,,,,
64861488,2022,Éric Combette,World Food Programme,,,,,,
64861488,2022,Anna Melchiori,World Food Programme,,,,,,
64861488,2022,Hein Fleuren,World Food Programme,,,,,,
64861488,2022,Dick den Hertog,Tilburg University,Tilburg,Noord-Brabant,Netherlands,51.5631906,5.0424031,Europe
64861488,2022,Özlem Ergün,University of Amsterdam,Amsterdam,North Holland,Netherlands,52.35581819999999,4.955726299999999,Europe
10453979,2022,James Hansen,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Geneva List,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Shauna Downs,"Rutgers, The State University of New Jersey",New Brunswick,New Jersey,United States,40.4757766,-74.4289684,North America
10453979,2022,Edward R. Carr,Clark University,Worcester,Massachusetts,United States,42.2520353,-71.8245381,North America
10453979,2022,Rahel Diro,Tetra Tech (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379,North America
10453979,2022,Walter Baethgen,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Andrew Kruczkiewicz,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Mélody Braun,Climate Centre,,,,,,
10453979,2022,John Furlow,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Kayla Walsh,Columbia University,New York,New York,United States,40.8075355,-73.9625727,North America
10453979,2022,Nitin Magima,Tufts University,Medford,Massachusetts,United States,42.4085371,-71.1182729,North America
