PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
15607250,2023,Havidz Ageng Prakoso,Universitas Muhammadiyah Jember,,Jawa Timur,Indonesia,-8.1751624,113.7176929
15332711,2023,Trina Saha,Noakhali Science and Technology University,Noakhali,Chittagong Division,Bangladesh,22.7916098,91.1027708
15332711,2023,Rubel Miah,Noakhali Science and Technology University,Noakhali,Chittagong Division,Bangladesh,22.7916098,91.1027708
15332711,2023,Mahfujur Rahman,Comilla University,Kotbari,Chittagong Division,Bangladesh,23.419413,91.13646
15332711,2023,Sumon Das,Noakhali Science and Technology University,Noakhali,Chittagong Division,Bangladesh,22.7916098,91.1027708
15332711,2023,Emranul Hoque,Bangabandhu Sheikh Mujibur Rahman Maritime University,Dhaka,Dhaka Division,Bangladesh,23.8270623,90.3639666
66896972,2023,Andreas Eberth,,,,,,
66896972,2023,Christiane Meyer,,,,,,
66896972,2023,Lydia Heilen,,,,,,
79857659,2023,Moataz Elmassri,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,M. Luisa Pajuelo-Moreno,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Abdulhadi Ali Alahbabi,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Ahmed Mohamed Alali,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Moufak Alzitawi,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Hamdan Hussain,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Khaled Alnabhani,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
79857659,2023,Tariq Elrazaz,United Arab Emirates University,Al Ain,Abu Dhabi,United Arab Emirates,24.200588,55.67603399999999
44233001,2023,Rahmat Handoyo,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
44233001,2023,Sofie Sofie,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
44233001,2023,Nurhastuty K. Wardhani,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
48337494,2023,Antonio Rafael Peña Sánchez,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
48337494,2023,José Ruiz Chico,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
48337494,2023,Mercedes Jiménez García,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
48337494,2023,María del Carmen Pérez-Peña,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
47129127,2023,Javier Jaspe Nieto,ESIC University,Barcelona,Catalunya,Spain,41.3961562,2.1459194
47129127,2023,Ana Ortega Larrea,ESIC University,Barcelona,Catalunya,Spain,41.3961562,2.1459194
58554723,2023,Antonio Rafael Peña Sánchez,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
58554723,2023,José Ruiz Chico,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
58554723,2023,Mercedes Jiménez García,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
58554723,2023,María del Carmen Pérez-Peña,Universidad de Cádiz,Cádiz,Andalucía,Spain,36.5375584,-6.3004516
39616405,2023,Risnandha Diksi Alfaris,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
39616405,2023,Rinaldi Rustam,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
39616405,2023,Syafri Syafri,Universitas Trisakti,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.167812199999999,106.7901209
46258180,2023,Qionghua Chu,,,,,,
42891162,2023,Djulianto Tasmat,Pertamina (Indonesia),,Central Kalimantan,Indonesia,-0.789275,113.921327
42891162,2023,Renita Yulia Kuswindriati,Pertamina (Indonesia),,Central Kalimantan,Indonesia,-0.789275,113.921327
42891162,2023,Dzakyansyah Naufal Isda,Pertamina (Indonesia),,Central Kalimantan,Indonesia,-0.789275,113.921327
39223344,2023,Jaglul Hoque Mridha,Primeasia University,Dhaka,Dhaka Division,Bangladesh,23.7938433,90.4034975
39223344,2023,Md. Shayekh Munir,Bangladesh University of Textiles,Dhaka,Dhaka Division,Bangladesh,23.7602868,90.400595
23371179,2023,Xuebing Cao,Keele University,Keele,England,United Kingdom,53.0028422,-2.2723725
6020178,2024,Sugumar Mariappanadar,Australian Catholic University,,,,,
17048617,2024,Chokri Zehri,University of Business and Technology,Jeddah,Makkah Province,Saudi Arabia,21.5761301,39.1524268
17048617,2024,Bendahmane Mohammed El Amin,Prince Sattam Bin Abdulaziz University,Al-Kharj,Riyadh Province,Saudi Arabia,24.1532384,47.2718009
17048617,2024,Amina Kadja,Centre Universitaire Tissemsilt,Tissemsilt,Tissemsilt Province,Algeria,35.6053781,1.813098
17048617,2024,Inaam Zgarni,Centre Universitaire de Mila,Mila,Mila Province,Algeria,36.4626699,6.215032799999999
17048617,2024,Habib Sekrafi,University of Sfax,Sfax,Sfax,Tunisia,34.7360999,10.7428024
41945870,2024,Sunil Tiwari,,,,,,
41945870,2024,Calvin W. H. Cheong,,,,,,
41945870,2024,Loy See Mey,,,,,,
41945870,2024,T. G. Saji,,,,,,
6133768,2024,Esin Yücel Karamustafa,Altınbaş University,,İstanbul,Türkiye,41.057263,28.82036849999999
6133768,2024,Burcu Arsan,Yeditepe University,,İstanbul,Türkiye,40.9719767,29.1522123
6133768,2024,Deni̇z Palalar Alkan,Yeditepe University,,İstanbul,Türkiye,40.9719767,29.1522123
16128346,2024,Chokri Zehri,Prince Sattam Bin Abdulaziz University,Al-Kharj,Riyadh Province,Saudi Arabia,24.1532384,47.2718009
16128346,2024,Mohammed El Amin Bendahmane,Centre Universitaire Tissemsilt,Tissemsilt,Tissemsilt Province,Algeria,35.6053781,1.813098
16128346,2024,Kadja Amina,Centre Universitaire de Mila,Mila,Mila Province,Algeria,36.4626699,6.215032799999999
16128346,2024,Inaam Zgarni,University of Sfax,Sfax,Sfax,Tunisia,34.7360999,10.7428024
16128346,2024,Habib Sekrafi,University of Jendouba,Jendouba,Gouvernorat de Jendouba,Tunisia,36.5106957,8.758205
1334618,2024,Nabila Amin,Shenzhen University,Shen Zhen Shi,Guang Dong Sheng,China,22.53306,113.932813
1334618,2024,Arshian Sharif,Sunway University,,,,,
1334618,2024,Muhammad Tayyab,University of Economics and Human Sciences in Warsaw,Warszawa,Województwo mazowieckie,Poland,52.250384,20.9785394
1334618,2024,Yanchun Pan,Korea University of International Studies,,Seoul,South Korea,37.5430523,126.9601265
29835869,2024,Wei Li,INTI International University,Nilai,Negeri Sembilan,Malaysia,2.8139714,101.7582411
29835869,2024,Cheng Li,Southern University College,Skudai,Johor Darul Ta'zim,Malaysia,1.5336267,103.6818622
26564286,2024,Manpreet Arora,,,,,,
26564286,2024,Monika Chandel,,,,,,
26564286,2024,Sanjeev Gupta,,,,,,
26564286,2024,Shafali Nagpal,,,,,,
641327,2024,Johannes Treu,,,,,,
10567826,2024,Esin Bozyazi,,,,,,
39959247,2024,Kester Onor,Nigerian Institute of International Affairs,Lagos,Lagos,Nigeria,6.435742299999999,3.4153453
43014358,2024,Jiehong Lou,"University of Maryland, College Park",College Park,Maryland,United States,38.9869183,-76.9425543
43014358,2024,Audrey Rader,"University of Maryland, College Park",College Park,Maryland,United States,38.9869183,-76.9425543
43014358,2024,Yohanna M.L. Gultom,University of Indonesia,,Jawa Barat,Indonesia,-6.3606229,106.8272343
43014358,2024,Thomas C. Hilde,"University of Maryland, College Park",College Park,Maryland,United States,38.9869183,-76.9425543
43014358,2024,Nathan Hultman,"University of Maryland, College Park",College Park,Maryland,United States,38.9869183,-76.9425543
63379032,2024,Bruno Diego Barauna,Associação Caruaruense de Ensino Superior e Técnico,,,,,
63379032,2024,D. A. Oliveira,Universidade Tecnológica Federal do Paraná,,State of Paraná,Brazil,-25.2520888,-52.0215415
63379032,2024,Maria Lucia Figueiredo Gomes De Meza,Universidade Federal do Paraná,,State of Paraná,Brazil,-25.2520888,-52.0215415
31632795,2024,Meenakshi Verma,,,,,,
31632795,2024,Anuj Verma,,,,,,
31632795,2024,Prachita Patil,,,,,,
31632795,2024,Rajani Ganesh Pillai,,,,,,
31632795,2024,Gangu Naidu Mandala,,,,,,
31632795,2024,Saket Narendra Bansod,,,,,,
89271788,2024,Marion Kalteis,IU International University of Applied Sciences,Bad Honnef,Nordrhein-Westfalen,Germany,50.6419617,7.228798899999999
55369864,2024,Kris Boudt,,,,,,
55369864,2024,Yanick Inghels,,,,,,
55369864,2024,André Spithoven,,,,,,
33685656,2024,Geoffrey J. Syme,,,,,,
203513,2024,Antonio Luiz de Medina Filho,,,,,,
203513,2024,Antonio Ranha,,,,,,
203513,2024,Bruno Silva Barbosa,,,,,,
203513,2024,Marcela Lobo Francisco,,,,,,
203513,2024,Maria Cecilia Trannin,,,,,,
35040662,2024,Sofía Guarino,,,,,,
35040662,2024,Daniel Alejandro Rossit,,,,,,
35040662,2024,Adrián Castaño,,,,,,
22680634,2024,Miguel Rio,,,,,,
22680634,2024,Nolver Atanasio Arias Arias,,,,,,
22680634,2024,César Gustavo Iriarte Rivas,,,,,,
22680634,2024,Elitania Leyva Rayón,,,,,,
55531916,2024,Faradillah Paratama,,,,,,
55531916,2024,Anshori Ilyas,,,,,,
55531916,2024,Syamsul Bachri,,,,,,
55531916,2024,Zulkifli Aspan,,,,,,
3588933,2024,Gintarė Pauliukevičienė,,,,,,
3588933,2024,Jelena Stankevičienė,,,,,,
3588933,2024,Binh Do,,,,,,
34234646,2024,Philipp Pasing,,,,,,
34234646,2024,Julian Lauten-Weiss,,,,,,
17919471,2024,Farida Rasiwala,,,,,,
17919471,2024,Snehal Hirve,,,,,,
18068343,2024,Manpreet Arora,,,,,,
18068343,2024,Monika Chandel,,,,,,
18068343,2024,Sanjeev Gupta,,,,,,
18068343,2024,Shafali Nagpal,,,,,,
87849490,2024,D. Ravindran,,,,,,
87849490,2024,Sen B Mathews,,,,,,
66405970,2024,Hao Chen,Hunan University of Science and Technology,Xiang Tan Shi,Hu Nan Sheng,China,27.9049327,112.9160409
66405970,2024,Changmiao Tan,Hunan University of Science and Technology,Xiang Tan Shi,Hu Nan Sheng,China,27.9049327,112.9160409
66405970,2024,Huanhua Peng,Hunan University of Science and Technology,Xiang Tan Shi,Hu Nan Sheng,China,27.9049327,112.9160409
66405970,2024,Wentao Yang,Hunan University of Science and Technology,Xiang Tan Shi,Hu Nan Sheng,China,27.9049327,112.9160409
66405970,2024,Lelin Li,Hunan University of Science and Technology,Xiang Tan Shi,Hu Nan Sheng,China,27.9049327,112.9160409
77670590,2024,Ms. Sreeja Gopal,,,,,,
77670590,2024,D. Shyjan,,,,,,
585058,2024,Kris Boudt,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
585058,2024,Yanick Inghels,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
585058,2024,André Spithoven,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
54095725,2024,Sridevi Yerrabati,,,,,,
31328537,2024,Joy E. Akahome,,,,,,
31328537,2024,Ebitimi Florence Wilson,,,,,,
71543111,2024,Marcelo Mendes Arigony,Universidade Federal de Santa Maria,,,,,
71543111,2024,Lúcia Rejane da Rosa Gama Madruga,Universidade Federal de Santa Maria,,,,,
71543111,2024,Lucas Veiga Ãvila,Universidade Federal de Santa Maria,,,,,
71543111,2024,Marceli Adriane Schvartz,Universidade Federal de Santa Maria,,,,,
71543111,2024,Ana Luiza Ortiz Arigony,Universidade Federal de Santa Maria,,,,,
93863069,2024,Concepción Cruz-Ibarra,,,,,,
13324608,2024,Arie Kusuma Paksi,Istanbul Medeniyet University,,İstanbul,Türkiye,40.994968,29.0644228
13324608,2024,Chalila Raihan Nabilazka,Muhammadiyah University of Yogyakarta,,Daerah Istimewa Yogyakarta,Indonesia,-7.8108235,110.3218609
13324608,2024,Krisna Silaw,Universitas Muhammadiyah Jember,,Jawa Timur,Indonesia,-8.1751624,113.7176929
